smiles,name,chembl_id
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],,CHEMBL6533
CC1OC(O)C(OC2CCC3(C)C(CCC4C3CCC3(C)[C@@H](C5=CC(=O)OC5)C(O)CC43O)C2)C(O)C1O,,CHEMBL6579
CCCCCCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,,CHEMBL6638
COc1cc2nc(N3CCC(C(=O)NCCOc4ccccc4)CC3)nc(N)c2cc1OC,,CHEMBL266317
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)C)cc1,,CHEMBL267832
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],ISOSORBIDE DINITRATE,CHEMBL6622
C[C@]1(/C=C\C#N)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],,CHEMBL6469
C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],,CHEMBL269471
CC1(C)Oc2ccc(C#N)cc2C(N2CCCC2=O)[C@@H]1O,,CHEMBL6677
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,CHEMBL6730
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)(C)C)cc1,,CHEMBL6663
CCNC(=O)C1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,,CHEMBL268627
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCCCN(C)C)cc1)c1ccccc1,,CHEMBL6596
CC(C)(C)/N=C(/NC#N)NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,,CHEMBL6527
CCN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,,CHEMBL6785
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCN(C)C)cc1)c1ccccc1,,CHEMBL267426
CNCC1NCC(c2ccccc2)c2ccccc21,,CHEMBL6649
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(N)=O)C(=O)O)cc1,,CHEMBL266509
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCN(C)C)cc1)c1ccccc1,,CHEMBL6718
CCNc1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,,CHEMBL263079
CN1CCN2c3ccccc3Cc3ccccc3C2C1,MIANSERIN,CHEMBL6437
Cc1c(C)c2c(c(C)c1O)CCC(C)(CNCCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,,CHEMBL6511
CN(C)CC1c2ccccc2C(c2ccccc2)CN1C,,CHEMBL6528
CC12CCC(OC=O)CC1CCC1C2CCC2(C)[C@@H](C3=CC(=O)OC3)C(OC=O)CC12O,,CHEMBL451551
CO/N=C/[C@@]1(C)[C@H](C(=O)[O-])N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O.[Na+],,CHEMBL6678
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccc([N+](=O)[O-])cc2)cc1,,CHEMBL6775
Cc1c(C)c2c(c(C)c1O)CCC(C)(CN(C)CCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2,,CHEMBL6471
COc1cc2nc(N3CCC(C(=O)NCC4CC4)CC3)nc(N)c2cc1OC,,CHEMBL6447
CCCCNC(=O)C1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,,CHEMBL6556
CCCCNC(=O)C1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)C1,,CHEMBL266279
CN/C(=C\[N+](=O)[O-])NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,,CHEMBL6443
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2nc(C)cs2)cc1,,CHEMBL269600
COc1cc2nc(N3CCC(C(=O)NC4CCCC4)CC3)nc(N)c2cc1OC,,CHEMBL6598
CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Cl)cn3)cccc12,,CHEMBL6433
Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nc1,,CHEMBL6463
CC1(C)Oc2ccc(C#N)cc2C(/N=C(/N)NC#N)[C@@H]1O,,CHEMBL269536
O=C1N(CN2CCCCC2)c2ccccc2C12OCCO2,,CHEMBL6464
CC(N)Cc1ccc2c(c1)OCO2,TENAMFETAMINE,CHEMBL6731
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,,CHEMBL268690
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,,CHEMBL6497
Nc1nc(N)c2nc(Sc3ccc(Cl)c(Cl)c3)cnc2n1,,CHEMBL6544
CN(C)c1cccc2c(S(=O)(=O)Nc3ncccn3)cccc12,,CHEMBL6468
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1,,CHEMBL6676
CN(C)c1cccc2c(S(=O)(=O)Nc3ccccn3)cccc12,,CHEMBL268855
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCN(C)C)cc1)c1ccccc1,,CHEMBL6327
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,LYSERGIDE,CHEMBL263881
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](Cc2ccccc2)C(=O)O)cc1,,CHEMBL415104
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](C(=O)O)c2cccc([N+](=O)[O-])c2)c(F)c1,,CHEMBL6271
COc1ccc(Sc2cnc3nc(N)nc(N)c3n2)cc1,,CHEMBL6631
CN(C)CCCN1c2ccccc2CCc2ccccc21,IMIPRAMINE,CHEMBL11
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cncs2)cc1,,CHEMBL6496
CCCCNC(=O)COC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,,CHEMBL6481
CCCCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,,CHEMBL6482
CN(C)CC1NCC(c2ccccc2)c2ccccc21,,CHEMBL414182
CCNCC1NCC(c2ccccc2)c2ccccc21,,CHEMBL6603
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccoc2)cc1,,CHEMBL6590
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccco2)cc1,,CHEMBL264097
O=C1Nc2ccccc2C12OCCO2,,CHEMBL6816
Cc1c(C)c2c(c(C)c1O)C(CN(C)CCOc1ccc(CC3SC(=O)NC3=O)cc1)C(C)(C)O2,,CHEMBL267427
CCOC(=O)c1ccc(N/C(S)=N/c2ccc3c(c2)C(C)(C)CC(C)(C)S3)cc1,,CHEMBL6609
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCC1,,CHEMBL6502
C/C=C(/C)C(=O)O[C@@]12C[C@@H](C)[C@]3(O)C4C=C(C)C(=O)[C@@]4(O)CC(COC(C)=O)=C[C@H]3[C@@H]1C2(C)C,,CHEMBL6504
NC(=O)c1cc(-c2ccncc2)cnc1Cl,,CHEMBL6581
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,INDAPAMIDE,CHEMBL406
Cc1c(C)c2c(c(C)c1O)C(CN(C)CCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)C(C)(C)O2,,CHEMBL269773
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CC1,,CHEMBL267190
CCCOC(=O)c1ncn2c1CN(C)C(=O)c1sccc1-2,,CHEMBL268626
Cc1cc(CCCCCOc2ccc(-c3nc(C)c(C)o3)cc2)on1,,CHEMBL6595
CN1C(=O)C2(OCCO2)c2ccccc21,,CHEMBL6580
O=C1N(CN2CCOCC2)c2ccccc2C12OCCO2,,CHEMBL6460
CCCC(=O)N(CCC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C,,CHEMBL6559
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CC,,CHEMBL266539
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(C)=O,,CHEMBL414009
CCOC(=O)c1ccc(NC(=O)Nc2cc3c(cc2C)SC(C)(C)CC3(C)C)cc1,,CHEMBL6500
Cc1cc2c(cc1/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)CC(C)(C)S2,,CHEMBL6499
COc1cc2nc(N3CCC(C(=O)NCCc4ccccc4)CC3)nc(N)c2cc1OC,,CHEMBL6424
COc1cc2nc(N3CCC(C(=O)NCc4ccccc4)CC3)nc(N)c2cc1OC,,CHEMBL6474
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,Ro-151310,CHEMBL415290
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,FLUMAZENIL,CHEMBL407
NC(=O)c1cc(-c2ccccc2)nnc1Cl,,CHEMBL6484
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)C(F)(F)F,,CHEMBL6507
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)S(=O)(=O)CCl,,CHEMBL428313
O=C1N(CN2CCCC2)c2ccccc2C12OCCO2,,CHEMBL266541
COc1cc2c(cc1C)CC(N)C2,,CHEMBL6554
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)c2ccc(F)cc2)cc1,,CHEMBL265669
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NC)cc1,,CHEMBL6498
CN(C)c1cccc2c(S(=O)(=O)Nc3ncc(Br)cn3)cccc12,,CHEMBL6630
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCN(C)C)cc1)c1ccccc1,,CHEMBL266086
CCOC(=O)CNC(=O)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL6486
O=C(NCc1ccc(Cl)cc1Cl)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL6487
COc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,,CHEMBL269368
C/C=C(/C)C(=O)O[C@@]12C[C@@H](C)[C@]3(O)C4C=C(C)C(=O)[C@@]4(O)CC(CO)=C[C@H]3[C@@H]1C2(C)C,,CHEMBL415108
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL6520
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL6360
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)Nc2ccccc2)cc1,,CHEMBL415105
O=C1Nc2ccc(Cl)cc2C12OCCO2,,CHEMBL6545
O=C1N(Cc2ccccc2)c2ccccc2C12OCCO2,,CHEMBL6546
Cc1ccc2c(c1)C1(OCCO1)C(=O)N2,,CHEMBL6395
Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,,CHEMBL6444
Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1,,CHEMBL266800
C=C(C)[C@]12C[C@@H](C)[C@@]34OC(Cc5ccccc5)(O[C@@H]1C3C=C(CO)C[C@]1(O)C(=O)C(C)=CC41)O2,,CHEMBL269304
OCCOCOCc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,,CHEMBL6448
CCN(CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1)CC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,,CHEMBL6571
Nc1nc(N)c2nc(Sc3cccc4ccccc34)cnc2n1,,CHEMBL268388
Cc1c(C)c2c(c(C)c1O)C(COc1ccc(CC3SC(=O)NC3=O)cc1)C(C)(C)O2,,CHEMBL269572
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,TROGLITAZONE,CHEMBL408
CCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,,CHEMBL414008
CCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,CHEMBL438993
Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,WIN-54954,CHEMBL6594
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCCCC1,,CHEMBL6418
Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCCCc1cc(COCOCCO)no1,,CHEMBL268412
CCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,,CHEMBL6747
CN1CCN2CC(c3ccc(N)cc3)c3ccccc3C2C1,,CHEMBL6455
CN1CCN2CC(c3ccc(O)cc3)c3ccccc3C2C1,,CHEMBL540195
Clc1ccc(C2CC3CCC2N3)cn1,EPIBATIDINE,CHEMBL6623
COc1cc2nc(N3CCC(C(=O)N4CCOCC4)CC3)nc(N)c2cc1OC,,CHEMBL6610
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCCCCC1,,CHEMBL6435
c1ccc(C2CN3CCNCC3c3ccccc32)cc1,,CHEMBL6445
C=CCNc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,,CHEMBL6519
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCCC)cc1,,CHEMBL265410
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccc2[N+](=O)[O-])cc1,,CHEMBL266065
O=C(NCc1ccccc1)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL6551
CCCN(CCC)[C@H]1CCc2c(O)cccc2C1,,CHEMBL269004
COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,,CHEMBL6476
Cc1cc(O)nc2cc(N)ccc12,,CHEMBL266430
Cc1cc(O)nc2cc(O)ccc12,,CHEMBL6703
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1CC(N)C(O)C(C)O1,,CHEMBL6608
Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)[C@H](O)[C@@H]3O,,CHEMBL269573
Cc1cc(O)nc2c3c(ccc12)OC(C)(C)C=C3,,CHEMBL6392
c1ccc2c(c1)cc1n2CCNC1,,CHEMBL6393
COc1ccc2cc3n(c2c1)CCNC3,,CHEMBL6385
COc1ccc2c(c1)cc1n2CCNC1,,CHEMBL269073
c1ccc2c(c1)nc1n2CCNC1,,CHEMBL6503
Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)C=C3,,CHEMBL266957
Cc1cc(CCCCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,,CHEMBL6641
CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,,CHEMBL268339
Nc1nc(N)c2nc(Sc3ccc4ccccc4c3)cnc2n1,,CHEMBL6618
Oc1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1,,CHEMBL6619
C/C(=C(/C)c1ccc(O)cc1)c1ccc(O)cc1,DIMETHYLSTILBESTROL,CHEMBL269003
Oc1ccc(C(=C(C(F)(F)F)C(F)(F)F)c2ccccc2)cc1,,CHEMBL6413
CN(C)c1cccc2c(S(=O)(=O)Nc3cccnc3)cccc12,,CHEMBL6414
Cc1cc(Cl)nnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,,CHEMBL415106
c1ccc2oc(C3=NCCN3)cc2c1,,CHEMBL404505
Nc1nc(N)c2nc(Sc3cc(Cl)c(Cl)cc3Cl)cnc2n1,,CHEMBL6465
COC(=O)Nc1ccc(C2CC3CCC2N3)cn1,,CHEMBL267191
Clc1ncc(C2CC3CCC2N3)cn1,,CHEMBL6489
CCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,,CHEMBL6843
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BICALUTAMIDE,CHEMBL409
CCOC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)C(C)(C)CC(C)(C)S3)cc1,,CHEMBL266659
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,DIAZEPAM,CHEMBL12
O=C(CCl)Nc1ccc(C2CC3CCC2N3)cn1,,CHEMBL268176
CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)cc3)cccc12,,CHEMBL6778
CC(=O)NC[C@H]1CN(c2ccc(C(C)=O)cc2)C(=O)O1,DUP-721,CHEMBL6462
NC(=O)c1cc(-c2ccc(Br)cc2)nnc1Cl,,CHEMBL268454
CC1(C)CC(C)(C)c2cc(N/C(S)=N/c3ccc(S(N)(=O)=O)cc3)ccc2S1,,CHEMBL6524
NC(=O)c1cc(-c2ccc(NS(=O)(=O)c3ccccc3)cc2)nnc1Cl,,CHEMBL6521
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2,Ro-154513,CHEMBL6597
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=[N+]=[N-])cc2C1=O,,CHEMBL6421
CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Br)nc3)cccc12,,CHEMBL266277
CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Cl)cn3)cccc12,,CHEMBL6553
NC(=O)c1cc(-c2ccc(Cl)cc2)nnc1Cl,,CHEMBL6582
NC(=O)c1cc(-c2ccc(F)c(Cl)c2)nnc1Cl,,CHEMBL6423
Oc1ccc(/C(=C(/c2ccc(O)cc2)C(F)(F)F)C(F)(F)F)cc1,,CHEMBL6790
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,CHEMBL216130
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(N)=O,,CHEMBL441890
COc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,,CHEMBL6538
CS(=O)(=O)c1c(F)cc(-c2cc(C(N)=O)c(Cl)nn2)cc1F,,CHEMBL269599
O=C1NCCN(c2cccnc2)N1,,CHEMBL6415
CNC(=O)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL6473
CN(C)C(=O)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL268455
N#Cc1cc(-c2ccncc2)nnc1Cl,,CHEMBL6475
Cc1cnc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cn1,,CHEMBL6583
CN(C)/C=N\c1nc(/N=C/N(C)C)nc2ncc(Sc3ccc(Cl)c(Cl)c3)nc12,,CHEMBL6584
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCCC1,,CHEMBL6422
COc1cc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cccc1=O,,CHEMBL428159
CCCCC(=O)N(CCC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C,,CHEMBL267165
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc([N+](=O)[O-])cc1,,CHEMBL384261
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)C(=O)OCC,,CHEMBL267166
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CBr,,CHEMBL6679
Cc1cc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nnc1Cl,,CHEMBL6660
O=C1Nc2cccc(Cl)c2C12OCCO2,,CHEMBL6651
O=C1Nc2ccc([N+](=O)[O-])cc2C12OCCO2,,CHEMBL6652
CCOC(=O)c1cc(-c2ccncc2)nnc1Cl,,CHEMBL266661
c1ccc2c3c([nH]c2c1)C1=NCCN1CC3,,CHEMBL267399
CCCNC(=O)CC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,,CHEMBL6766
Cc1cc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,,CHEMBL268116
CC(=O)NCC1CN(c2ccc(-c3ccc(N4CCOCC4)c(=O)cc3)cc2)C(=O)O1,,CHEMBL6729
C=CCOc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,,CHEMBL6918
NC(=O)c1cnnc(-c2ccncc2)c1,,CHEMBL7086
COc1nnc(-c2ccncc2)cc1C(N)=O,,CHEMBL6930
CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)nc3)cccc12,,CHEMBL7019
CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nc3)cccc12,,CHEMBL415292
O=C1Nc2ccc(Br)cc2C12OCCO2,,CHEMBL6720
C#CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,,CHEMBL6792
NC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)nnc1Cl,,CHEMBL6791
Clc1nc2ccccc2nc1N1CCNCC1,,CHEMBL7022
CCC1CCN=C(N)C1,,CHEMBL6813
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC,ENISOPROST,CHEMBL266979
COC1(OC)C(=O)Nc2ccccc21,,CHEMBL268311
O=C1Nc2ccccc2C12OCC(CCl)O2,,CHEMBL266544
CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1,,CHEMBL7131
COc1c2occc2c(COCCC[N+](C)(C)C)c2ccc(=O)oc12.[Br-],,CHEMBL6945
Nc1ccc(S(=O)(=O)Nc2ccccc2S(N)(=O)=O)cc1,,CHEMBL6946
Fc1ccc2nc(N3CCNCC3)cnc2c1,,CHEMBL7020
COc1cccc2nc(N3CCNCC3)cnc12,,CHEMBL441329
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(C#N)cc1,,CHEMBL217439
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1c(F)c(F)c(F)c(F)c1F,,CHEMBL263697
CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,CHEMBL413721
COCCc1ccc(OCC(O)CNC(C)C)cc1,METOPROLOL,CHEMBL13
CCC1CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,,CHEMBL266473
CC1(C)CCc2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,,CHEMBL7289
O=C1N(CN2CCOCC2)c2ccccc2C12SCCS2,,CHEMBL266359
CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,ZIDAPAMIDE,CHEMBL6378
O=c1ccc2cc3ccoc3c(OCCO)c2o1,,CHEMBL6379
COc1c2occc2c(CN2CCCCC2)c2ccc(=O)oc12.Cl,,CHEMBL6701
NS(=O)(=O)c1cccc2ccccc12,,CHEMBL6648
Oc1ccc(/C(=C(/c2ccccc2)C(F)(F)F)C(F)(F)F)cc1,,CHEMBL6456
O=c1cc(C(F)(F)F)c2cc3c(cc2o1)NCCC3,,CHEMBL268098
NCCc1ccc(S(N)(=O)=O)cc1,,CHEMBL7087
Clc1ccc2nc(N3CCNCC3)c(Sc3ccccc3)nc2c1,,CHEMBL6888
NS(=O)(=O)c1cc(C(=O)NN2Cc3ccccc3C2CO)ccc1Cl,,CHEMBL6977
