GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
46,43.77,43.2672,21.5653,0.0,0.0,0.0,-5.6644,-9.4691,12.8434,13.2743,-16.0177,3.2676170399999998,119.58670000000002,-12.750082960000002,106.83661704000002
47,37.38,48.3152,21.4322,0.0,0.0,0.0,-5.6263,-0.2879,12.1717,1.917,-16.8753,3.2759172,115.3019,-13.599382799999999,101.7025172
48,42.6201,52.2273,19.2007,0.0,0.0,0.0,-6.0836,2.2207,9.9911,2.609,-17.9681,3.45520296,122.78529999999998,-14.51289704,108.27240295999998
49,40.7373,56.4068,21.1948,0.0,0.0,0.0,-5.3784,1.4479,13.5791,-1.6099,-16.1957,3.2710132799999996,126.3776,-12.924686719999999,113.45291328

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-7.390994483102986e-10,-9.684697488410166e-12,0.0001000000009483415,0.0,0.0,0.0,28.379099998402594,-4.8986000000002035,9.999930262516443e-05,3.290701044988964e-13,58.20260000000053,-4.072253760000018,23.48069999229908,54.13034624000012,77.6110462322046
1,-8.94075924406934e-11,-8.829204034555005e-11,9.9999998795397e-05,0.0,0.0,0.0,1.7770999996185304,4.327899999999636,-9.059899497287915e-10,-0.00010000000063037362,45.44779999999916,-3.8910290399999807,6.104999996399883,41.55677095999816,47.66177094638451
2,-1.6838299643495702e-09,-7.934630730233039e-11,1.2221335055073723e-12,0.0,0.0,0.0,145.24010000134706,9.697600000001298,-3.093481026894551e-09,-2.078337502098293e-13,60.71249999999953,-4.190717519999998,154.93769998973607,56.521782480000155,211.45948247242836
3,-9.999964535012396e-05,-4.619238325176411e-11,0.00010000000126453301,0.0,0.0,0.0,14.401400000923871,2.582799999999869,0.00010000053942249565,5.488942633746774e-13,49.67769999999946,-4.230409679999994,16.98429999520779,45.44729031999938,62.43159031599116
4,-9.834764114202699e-10,8.419220876021427e-11,-1.616484723854228e-12,0.0,0.0,0.0,35.228100000542405,-0.28430000000070743,-1.7017125486518125e-09,-0.0001000000000757062,58.348599999999365,-4.53975767999998,34.9437000036597,53.80884231999774,88.7525423271317
5,8.93862761586206e-12,-3.092281986027956e-11,3.2436275887448573e-12,0.0,0.0,0.0,107.27959999744296,-8.233300000000437,7.987015493426952e-10,6.983302824892235e-14,52.6123999999996,-4.137720479999987,99.04630000096559,48.47467952000058,147.52097951584935
6,-9.999862909637613e-05,0.00010000009871902193,-2.4726887204451486e-12,0.0,0.0,0.0,112.3971999998629,3.9832999999994265,-1.037120611613318e-09,4.729550084903167e-13,55.17349999999945,-4.09376951999999,116.38050000377893,51.07973047999926,167.46023048934066
7,-3.0100011372269364e-10,7.040767968646833e-11,1.3393730569077889e-12,0.0,0.0,0.0,18.017100003170967,1.127799999999354,-0.00010000075101856964,1.9645396420742145e-13,59.95920000000008,-4.2429513599999815,19.144800003802786,55.71624863999976,74.86104864251288
8,-5.543228098758846e-10,8.716938282304909e-11,-9.999999798182557e-05,0.0,0.0,0.0,324.17369999859335,11.395299999998866,-9.999942481542234e-05,1.7319479184152442e-13,50.43670000000034,-4.063322880000008,335.5688000024795,46.373377119999624,381.94217711558156
9,7.003535529293003e-10,6.202327540449915e-11,6.465938895416912e-13,0.0,0.0,0.0,90.53660000041724,-5.527800000000422,9.999753236833442e-05,2.5490720645393594e-13,46.85420000000016,-4.0910810400000255,85.00890000270607,42.76311896000062,127.77201896018558
10,0.00010000141858768075,1.0061285138363019e-11,2.682298827494378e-12,0.0,0.0,0.0,0.8437000005125999,0.5780999999987513,8.165841336449375e-10,2.7977620220553945e-13,55.10539999999943,-4.155546240000007,1.4218999947905644,50.94985375999939,52.371753751423
11,-9.99989271193158e-05,7.077005648170598e-12,0.00010000000091281436,0.0,0.0,0.0,-11.89619999963045,4.058799999999482,8.642668802849585e-10,-7.391864897954292e-13,34.32950000000021,-3.951159119999988,-7.837400006377706,30.37834088000099,22.540940874128964
12,2.2351542838805472e-10,-1.4345857834996423e-11,9.999999975107698e-05,0.0,0.0,0.0,28.071099999165536,2.1485999999995924,1.0043379461421864e-09,5.124789481669723e-13,46.62710000000024,-3.939104879999983,30.219800000178807,42.6879951199998,72.90779512534999
13,9.000302725326037e-10,2.3284485450858483e-11,0.00010000000169796408,0.0,0.0,0.0,144.53280000087022,15.865799999998819,9.477130191726246e-10,-2.957634137601417e-13,50.81510000000017,-4.580125919999999,160.39870000014304,46.23497407999986,206.63367407759085
14,2.0265389366613817e-10,-1.6761703136580763e-11,-0.00010000000234100526,0.0,0.0,0.0,28.628200002384187,-7.052300000000011,5.424016791266695e-10,3.3323344084124074e-13,66.40079999999983,-4.636818,21.57580000511406,61.763982000001064,83.33978200906233
15,-0.00010000061392645421,-0.00010000002644972028,0.00010000000269982934,0.0,0.0,0.0,-7.190299998813868,0.5650999999984108,1.7285355369267563e-09,-9.999999921728175e-05,39.81059999999905,-3.9984926400000056,-6.6253999899148965,35.81210735999785,29.186707367947463
16,0.00010000038742674633,0.0001000000515958277,9.999999973686613e-05,0.0,0.0,0.0,-2.1081000002563,10.271600000000692,-2.682210009652408e-10,1.4699352846037073e-13,46.50809999999968,-4.046971680000016,8.163799990284431,42.46112831999994,50.62492831187237
17,-9.999983310393645e-05,-9.369216513732681e-11,2.582822844487964e-12,0.0,0.0,0.0,46.40920000016689,13.845600000000154,-1.4007106585722795e-10,-7.072120666862247e-13,35.973000000000916,-3.8568031200000097,60.25470000680686,32.11619688000028,92.37089688497723
18,1.5050147794681834e-09,-9.999993983456079e-05,-9.99999989232947e-05,0.0,0.0,0.0,109.78760000039935,14.570799999999153,-4.172306944383308e-11,-9.999999969578788e-05,41.20470000000121,-4.151877839999986,124.35810000486374,37.05282216000188,161.4109221683526
19,5.841229722136632e-10,9.999998137288912e-05,-4.014566457044566e-13,0.0,0.0,0.0,-22.71690000040531,-2.5307000000001163,-0.00010000033080537207,-2.3714363805993344e-13,50.22479999999955,-3.909630960000023,-25.2475999997139,46.31516903999893,21.06756903973205
20,9.999893605794341e-05,-5.867661911906907e-11,2.369660023759934e-12,0.0,0.0,0.0,-20.593399999648334,-3.042599999999706,2.8908253568715736e-10,-2.113864638886298e-13,47.09730000000009,-3.9597861599999904,-23.635900003016005,43.13751384000038,19.50161383550008
21,0.00010000161826440035,4.936140385325416e-11,1.531219595563016e-12,0.0,0.0,0.0,11.107300002020597,-2.494800000001115,9.999943971550351e-05,2.6201263381153694e-13,45.11920000000008,-3.903720480000012,8.612700004887557,41.215479519998816,49.82817952252532
22,3.3378455555066466e-10,3.147704319417244e-11,2.0961010704922955e-12,0.0,0.0,0.0,17.2004000020504,5.104999999999712,-7.122746836785154e-10,-0.00010000000017162947,49.245000000000374,-4.460243759999992,22.30530000330208,44.78475624000007,67.09005623734313
23,-1.4007071058586007e-09,4.786926410815795e-11,-3.1370461783808423e-12,0.0,0.0,0.0,101.37999999740124,23.4142999999989,-1.9669599282678973e-10,-2.4868995751603507e-14,55.910200000001346,-4.4495078400000105,124.79429999223947,51.46069216000242,176.25499215607084
24,4.3213077560722013e-10,-9.999996386511611e-05,5.293543381412746e-13,0.0,0.0,0.0,184.7364999973297,5.650100000000576,5.453824059031831e-10,-1.9806378759312793e-13,55.08679999999974,-4.662254880000004,190.38649999405146,50.42454512000022,240.81104511000444
25,8.046896482483135e-11,-5.7553961596568115e-11,-2.4868995751603507e-13,0.0,0.0,0.0,-10.609999998533725,3.376400000000917,-7.182343608747033e-10,-2.5490720645393594e-13,46.883700000000545,-4.7037031199999975,-7.233599997317796,42.17999687999975,34.946396879385944
26,6.556177822858444e-11,-1.4921397450962104e-12,2.469136006766348e-12,0.0,0.0,0.0,42.604999998039006,2.208499999998926,9.999889433309761e-05,3.6415315207705135e-13,53.34180000000015,-4.17975912,44.81359999694823,49.16204087999989,93.97564087213507
27,9.56653423145326e-10,-9.999993815767994e-05,-9.999999938870019e-05,0.0,0.0,0.0,76.87760000015497,8.493600000000614,-9.999994039588955e-05,2.717825964282383e-13,42.33879999999999,-4.241656080000002,85.37089999126194,38.097143919999795,123.46804390642504
28,3.7550762499449775e-10,-9.999997131870941e-05,-4.476419235288631e-13,0.0,0.0,0.0,15.363499999344349,7.216299999999194,-2.5629987021602574e-10,0.00010000000017651445,39.89439999999912,-4.3755976799999985,22.57979999872444,35.51880231999796,58.09860232124352
29,9.059917260856309e-10,4.675371201301459e-11,2.2026824808563106e-13,0.0,0.0,0.0,55.43760000061989,8.984599999999467,-1.3709033908071433e-10,1.6009416015094757e-13,43.94130000000163,-4.497022800000009,64.42220000269413,39.444277200002645,103.86647720342073
30,-1.8477663843441405e-10,-3.389999392311438e-11,9.999999968712814e-05,0.0,0.0,0.0,115.44989999677539,9.120999999998611,1.7285373132835957e-10,7.37632177560954e-13,50.78249999999896,-4.338909360000006,124.5709999977827,46.44359063999842,171.01459063339553
31,3.4570746265671914e-10,4.936140385325416e-11,-3.552713678800501e-14,0.0,0.0,0.0,9.661699997180701,10.01679999999875,-8.344649415903405e-10,4.860556401808935e-13,45.13990000000152,-4.444299359999996,19.67849999278785,40.695600640001096,60.37410063281622
32,7.688996106480772e-10,-9.869438599707792e-12,4.440892098500626e-13,0.0,0.0,0.0,59.89090000134706,9.266899999998731,1.329183874076989e-09,6.359357485052897e-13,49.908400000000185,-4.451311440000007,69.15780001244545,45.45708855999998,114.61488856859826
33,0.00010000065863380314,9.999990071918319e-05,-0.00010000000255061536,0.0,0.0,0.0,31.734399999570847,3.1260999999999157,-1.4096492861881416e-09,4.618527782440651e-14,54.181700000001356,-4.344478559999997,34.86060000560282,49.837221440001215,84.69782144939299
34,4.261764274815505e-10,3.5576874779508216e-11,-2.8173019472887972e-12,0.0,0.0,0.0,238.88990000194906,12.13480000000032,6.258460416574962e-11,9.999999979193319e-05,50.15120000000062,-4.29320519999999,251.02480000606778,45.85799480000026,296.8827948062572
35,-1.4007071058586007e-09,9.108447329708724e-11,-9.999999963739015e-05,0.0,0.0,0.0,-3.3137999986350533,7.56000000000007,-7.390976719534592e-10,-6.341593916658894e-13,55.09150000000101,-4.575386159999981,4.246099998104597,50.5161138399997,54.76221384093101
36,-6.943920993762731e-10,-4.46931380793103e-12,2.9523050670832163e-12,0.0,0.0,0.0,60.00560000156164,16.12909999999972,9.447340687529504e-10,4.760636329592671e-13,52.81420000000087,-4.220339039999979,76.1347000113249,48.59386096000145,124.72856096496898
37,-1.8775381249724887e-10,5.941558356425958e-11,-2.2950530365051236e-12,0.0,0.0,0.0,-3.7025000011026856,13.747900000000948,7.301572679807578e-10,-1.1057821325266559e-13,42.12599999999931,-4.22841456,10.045400002968307,37.89758543999982,47.94298543862256
38,5.394227287069953e-10,-4.898481620330131e-11,1.9895196601282805e-12,0.0,0.0,0.0,139.36859999762177,13.553000000000635,3.874234266731946e-11,-1.383337888682945e-13,50.31760000000027,-4.206913200000017,152.92159999384882,46.110686799999144,199.0322867942736
39,7.837996918169665e-10,-1.0061285138363019e-11,1.1013412404281553e-13,0.0,0.0,0.0,15.347099998795986,18.52059999999873,0.0001000013321643678,1.6697754290362354e-13,47.134499999999036,-4.479096240000025,33.86779999594688,42.65540375999936,76.52320374652933
40,-1.639151037124975e-10,3.539213366821059e-11,-1.1652900866465643e-12,0.0,0.0,0.0,268.6730999989748,11.206199999999164,2.503401930198379e-10,6.870060076380469e-13,45.731300000001056,-4.484663280000021,279.87930000559095,41.24663672000044,321.12593673205606
41,-2.98001623377786e-11,1.9561241515475558e-11,4.369837824924616e-13,0.0,0.0,0.0,245.5580999994576,15.96760000000132,4.112727935989824e-10,-2.575717417130363e-13,53.81770000000056,-4.219641359999978,261.5256999983549,49.59805864000187,311.1237586421803
42,1.0133049954674789e-10,-1.4530598946294049e-11,2.2737367544323206e-13,0.0,0.0,0.0,19.107199998390676,-1.0187999999988708,-1.788080794540292e-11,-7.105427357601002e-15,50.37999999999995,-4.4015486399999855,18.088399992859365,45.97845136000002,64.06685135845278
43,-1.0222223068012681e-09,-5.085354359835037e-11,-9.999999761944878e-05,0.0,0.0,0.0,95.82489999867678,0.7816999999997325,9.999949038075329e-05,4.0678571622265736e-13,55.44039999999894,-4.476444480000011,96.60660000129938,50.963955519998414,147.57055551938242
44,-0.00010000127255693769,1.5830892152735032e-11,1.3749001936957939e-12,0.0,0.0,0.0,11.745899997955561,2.973200000000873,9.999900460222477e-05,1.758593271006248e-13,47.54980000000036,-4.731454080000034,14.719099993944155,42.81834592000152,57.53744591778374
45,-9.999951421946207e-05,1.7692514120426495e-11,2.2239987629291136e-12,0.0,0.0,0.0,73.80629999848009,3.777699999999252,1.1265282040540114e-09,-4.60964599824365e-13,58.821999999999434,-4.587294960000024,77.58389999445679,54.23470504000057,131.81860503689845
46,-4.4703796220346703e-10,2.0463630789890885e-12,2.0250467969162855e-12,0.0,0.0,0.0,121.5672999991715,16.42229999999992,-0.00010000016689382107,3.907985046680551e-14,40.053400000000366,-4.138522560000007,137.98950000094175,35.91487744000064,173.90437744323248
47,8.195613077077724e-10,-9.999999291920858e-05,2.9203306439740118e-12,0.0,0.0,0.0,-17.1237,1.7048000000001688,-1.0997052157790677e-09,3.710365348297273e-13,36.006599999999096,-4.0043303999999775,-15.418999992930893,32.00226960000049,16.583269600086496
48,-9.894378649732971e-10,9.999997429588348e-05,-2.405187160547939e-12,0.0,0.0,0.0,97.97949999988676,-0.7780000000003957,0.00010000004768428994,-5.311306949806749e-13,48.59760000000092,-4.310444159999994,97.20170000345709,44.287155840000096,141.48885584330804
49,-0.00010000060796500065,9.999994356491015e-05,0.00010000000223442385,0.0,0.0,0.0,36.551600000077485,13.129000000000023,-0.00010000008940735938,-9.99999996724732e-05,47.70730000000164,-4.349010239999979,49.68050000002384,43.358289760002705,93.03878976089784


