GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
45,200.7811,108.3524,46.0184,0.0,0.0,0.0,-1.2459,66.9221,12.6668,-139.9925,-34.1759,4.2216552,293.5024,-29.954244799999998,263.5481552
46,186.7011,104.415,45.8602,0.0,0.0,0.0,-4.0393,66.4524,11.0246,-140.5272,-33.527,4.2225372,269.88680000000005,-29.304462800000003,240.58233720000007
47,187.7063,104.0121,46.0649,0.0,0.0,0.0,-1.3185,67.5261,14.3048,-139.8216,-33.4061,4.1758596,278.4741,-29.230240400000003,249.2438596
48,176.5456,94.6739,45.7114,0.0,0.0,0.0,-2.404,67.1571,14.0748,-139.733,-32.1797,4.224636,256.02580000000006,-27.955063999999997,228.07073600000007
49,196.996,99.7203,44.2504,0.0,0.0,0.0,-2.2215,67.6371,14.6011,-139.7587,-33.3301,4.20997608,281.2247,-29.12012392,252.10457607999996

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,4.827995780942729e-10,9.127631983574247e-11,-2.1174173525650986e-12,0.0,0.0,0.0,568.512500002724,3.6871999999986826,6.25849594371175e-10,5.684341886080802e-14,68.97779999999987,-3.518790479999999,572.1997000114084,65.45900951999951,637.6587095313041
1,1.5824923593754647e-09,5.587708074017428e-11,3.055333763768431e-13,0.0,0.0,0.0,576.0282000012279,-11.63130000000038,-1.1146070733047964e-09,2.8421709430404007e-13,75.24310000000098,-3.304411919999988,564.3969000042439,71.93868808000039,636.3355880835821
2,-9.99998539725766e-05,-3.538502824085299e-11,1.2079226507921703e-13,0.0,0.0,0.0,601.5115999982834,-5.03540000000018,-2.2649793152140774e-10,-9.999999980436769e-05,69.42190000000122,-3.1415817600000198,596.476000002706,66.28031823999967,662.7563182414051
3,-2.2350832296069711e-10,9.999990575693118e-05,9.379164112033322e-13,0.0,0.0,0.0,565.7789999991477,2.4853000000002368,-2.056363967994912e-10,-3.694822225952521e-13,68.1819000000003,-3.7889992799999996,568.2643999999165,64.39290071999993,632.6573007218009
4,-4.261835329089081e-10,-1.9554136088117957e-11,0.00010000000062149184,0.0,0.0,0.0,611.106500000304,7.593599999998887,7.987015493426952e-10,4.831690603168681e-13,57.00709999999993,-3.2323679999999904,618.7002000061511,53.77473200000091,672.4749320033326
5,1.3470753401634283e-09,-9.999997820386852e-05,0.0,0.0,0.0,0.0,573.8150000001252,-14.365199999999874,-1.8119816758144225e-09,0.00010000000057175384,67.32339999999992,-3.384966239999999,559.4497999940157,63.938433760000805,623.3882337541947
6,-9.999974966490299e-05,-3.650768576335395e-11,-9.999999807064341e-05,0.0,0.0,0.0,606.0674000017702,-10.964000000001349,-3.21865201158289e-10,-5.968558980384842e-13,78.82690000000025,-3.8822083199999593,595.1032000035166,74.94469168000049,670.0478916777181
7,-1.3291696632222738e-09,-2.2723156689608004e-11,1.2079226507921703e-12,0.0,0.0,0.0,611.0009999986768,-2.9183999999998065,-0.00010000019371503299,5.115907697472721e-13,71.79750000000033,-3.6111722399999966,608.082499990189,68.18632776000013,676.2688277500911
8,-6.258460416574962e-10,5.88613602303667e-11,-7.815970093361102e-13,0.0,0.0,0.0,564.1313999985158,0.5603999999985803,-7.122746836785154e-10,-3.410605131648481e-13,72.62440000000069,-3.7616083200000068,564.6917999981999,68.86279168000009,633.5545916802464
9,6.855316314613447e-11,5.270806013868423e-11,3.197442310920451e-13,0.0,0.0,0.0,600.6261000000596,-7.062000000000154,1.11758780008131e-09,0.00010000000071386239,73.66590000000035,-3.7354499999999975,593.5642000051856,69.93045000000097,663.4946500076368
10,-1.3828298506268766e-09,-9.999999609533461e-05,-2.4868995751603507e-13,0.0,0.0,0.0,563.7956000002206,-8.115200000000499,1.105666669332095e-09,-2.842170943040401e-14,74.86439999999989,-3.649851360000028,555.6802999963521,71.21454863999935,626.8948486288518
11,-4.11262135457946e-10,-2.7569058147491887e-11,9.9999999626732e-05,0.0,0.0,0.0,568.9498999984443,-16.52989999999879,-1.2814993510801287e-09,-0.00010000000008858478,83.91689999999957,-3.7316296800000037,552.4200000029803,80.18527031999965,632.6052703310962
12,8.672600415593479e-10,-0.00010000000018806077,1.7692514120426495e-12,0.0,0.0,0.0,558.8998000029326,-10.689799999999465,-9.9999982118959e-05,-9.999999943488547e-05,74.94769999999929,-3.86319167999999,548.2097000041723,71.08450831999927,619.294208321283
13,9.238760867447127e-10,2.4584778657299466e-11,-1.4210854715202004e-13,0.0,0.0,0.0,583.0376999996245,-7.444100000000944,-4.0531134004595515e-10,-9.999999971910256e-05,73.58570000000034,-3.7757210399999863,575.5934999919295,69.80997895999936,645.403478950512
14,-1.427537199560902e-09,1.546140993013978e-11,-0.00010000000043675072,0.0,0.0,0.0,558.6892000031114,-9.098500000000001,-9.99989479772978e-05,-0.00010000000008858478,93.02050000000044,-4.374896399999994,549.5904000136256,88.6456036000005,638.236003618099
15,-9.239897735824343e-11,4.489209004532313e-11,9.999999691245876e-05,0.0,0.0,0.0,560.18200000059,-11.706899999998427,3.21865201158289e-10,4.263256414560601e-13,79.51449999999925,-3.814197119999995,548.4751999920248,75.70030287999865,624.1755028634979
16,0.00010000059009485085,0.00010000000018806077,-6.536993168992922e-13,0.0,0.0,0.0,569.5254999986411,-15.300400000001034,-7.45057349149647e-11,1.4210854715202004e-13,96.3597000000001,-4.303244879999984,554.2253000018001,92.05645512000049,646.2817551216932
17,-2.0861534721916541e-10,-9.999996349563389e-05,9.999999910803581e-05,0.0,0.0,0.0,571.8330000010908,-15.609500000000082,-4.3213432832089893e-10,-0.00010000000000331966,75.48639999999973,-3.541137840000011,556.2233999919772,71.94526216000031,628.1686621509352
18,0.00010000065861959229,-0.00010000000986565283,9.999999755194722e-05,0.0,0.0,0.0,576.3529000027299,-19.12790000000024,0.00010000081658390059,-3.979039320256561e-13,74.0325999999994,-3.3839100000000037,557.2252000048161,70.648689999999,627.873889996917
19,2.9842794901924208e-12,5.289280124998186e-11,-8.881784197001252e-13,0.0,0.0,0.0,578.6185000011027,-18.925099999998736,-4.947189324866486e-10,5.968558980384842e-13,77.72099999999915,-3.6018986399999697,559.6934000001073,74.11910135999999,633.8125013616952
20,-0.000100000494711594,7.283063041541027e-11,1.4210854715202004e-12,0.0,0.0,0.0,598.9289999998391,-15.369300000000052,-1.0728840038609633e-09,5.115907697472721e-13,71.54220000000069,-3.450128400000012,583.5596000015139,68.09207159999983,651.6516716092699
21,9.208918072545202e-10,3.3153924050566275e-11,-9.999999996779252e-05,0.0,0.0,0.0,560.9051000021458,-13.815799999999157,-2.712011948347026e-09,-2.842170943040401e-14,70.26220000000076,-3.3217876800000097,547.0892000020385,66.94041232000234,614.0296123131005
22,9.999972880336827e-05,-9.999995623388713e-05,-9.999999901566525e-05,0.0,0.0,0.0,570.0069999991834,-14.125299999999669,8.463860723395555e-10,-1.4210854715202004e-13,71.9899000000004,-3.470242319999988,555.8816000071168,68.51965768000085,624.401257694772
23,-7.599680884595728e-10,-4.767741756950272e-11,1.0800249583553523e-12,0.0,0.0,0.0,588.3634000012398,-5.3361999999988825,-3.0398439321288606e-10,1.4210854715202004e-13,69.93230000000027,-3.2966647199999786,583.0271999981642,66.63563527999975,649.6628352809179
24,4.2319925341871567e-10,-1.4921397450962104e-12,0.00010000000106202833,0.0,0.0,0.0,556.0728000020206,-1.1995999999991653,-8.85128415006875e-10,2.5579538487363607e-13,61.18809999999931,-3.1717029600000037,554.8732999927163,58.01639703999939,612.8896970289231
25,-1.0550138540565968e-09,-1.4523493518936448e-11,7.105427357601002e-14,0.0,0.0,0.0,563.0604000020206,-9.15700000000075,7.301572679807578e-10,-9.999999966225914e-05,70.39449999999866,-3.598923600000008,553.903299995458,66.79557639999842,620.6988763944523
26,-1.0609539913275512e-09,0.00010000006723487331,-9.805489753489383e-13,0.0,0.0,0.0,554.5898999971628,1.3273000000016282,1.4007106585722795e-10,1.1368683772161603e-13,67.3983000000006,-3.3481821599999932,555.9172999984146,64.05011784000078,619.9674178433502
27,7.003677637840156e-10,-6.389200279954821e-11,1.4921397450962104e-13,0.0,0.0,0.0,594.7885999984622,9.109199999999106,-8.374456683668541e-10,9.999999969068085e-05,63.585600000000504,-3.630924720000009,603.8978999934436,59.95467528000038,663.8525752688147
28,-6.169216248963494e-10,5.699973826267524e-11,-2.4087398742267396e-12,0.0,0.0,0.0,564.1339999990106,6.7330000000000965,5.543228098758846e-10,2.842170943040401e-14,70.65889999999978,-4.184449919999985,570.8670000098348,66.4744500799996,637.3414500859362
29,-3.248317170800874e-10,-3.9122483030951116e-11,-2.7569058147491887e-12,0.0,0.0,0.0,584.1823999999403,3.3503999999996807,3.8743053210055223e-10,0.00010000000031595846,60.07169999999866,-3.776052959999986,587.5328999952435,56.29564703999782,643.8285470347885
30,-1.180183062388096e-09,5.699973826267524e-11,-8.526512829121202e-14,0.0,0.0,0.0,541.4188000011981,12.560100000000318,9.208918072545202e-10,5.968558980384842e-13,68.90510000000012,-3.8213380799999968,553.9789000010849,65.0837619199996,619.0626619139704
31,0.00010000115037200885,9.14610609470401e-11,1.5631940186722204e-13,0.0,0.0,0.0,606.059700000316,3.1721000000017625,-1.788134085245474e-10,-9.999999974752427e-05,68.37819999999844,-3.612372480000011,609.2317999980569,64.7658275199972,673.997627515793
32,2.831086476362543e-10,-0.00010000000260390607,-5.329070518200751e-13,0.0,0.0,0.0,600.9925999997437,6.24080000000032,3.7252867457482353e-10,5.115907697472721e-13,63.47229999999894,-3.817189440000001,607.2332999966145,59.65511055999905,666.8884105599986
33,9.999934135862532e-05,4.7123194235609844e-11,2.1316282072803006e-14,0.0,0.0,0.0,535.1783999982416,-3.6379999999987973,-9.999997913823222e-05,3.410605131648481e-13,68.98810000000091,-3.8556496799999964,531.5404000020027,65.1324503200008,596.6728503269111
34,-5.66245716981939e-10,-1.1553424883459229e-11,-9.999999869592102e-05,0.0,0.0,0.0,597.4930999999702,-4.264700000001042,-9.999988377096258e-05,9.999999991805453e-05,64.63049999999959,-3.556099439999991,593.2283000100017,61.07440055999959,654.3027005754946
35,1.788009740266716e-10,5.5848659030743875e-12,0.00010000000190757419,0.0,0.0,0.0,557.2267999993979,6.593800000000385,-0.00010000002980170564,-9.999999994647624e-05,59.97829999999891,-3.371325840000008,563.8205000017405,56.60697415999935,620.427474153407
36,-9.999996720466697e-05,1.8061996343021747e-11,-0.00010000000202836645,0.0,0.0,0.0,568.9253000004828,-8.468600000001274,2.801421317144559e-10,-5.684341886080802e-14,75.97779999999888,-3.654269280000004,560.4565000065684,72.32353071999898,632.7800307252505
37,-9.99998539725766e-05,7.878497854107991e-11,9.999999877408072e-05,0.0,0.0,0.0,581.2006999990225,-2.840399999999619,-3.397460091036919e-10,0.0,70.9967999999991,-3.6859104000000125,578.3602999988793,67.31088959999829,645.6711895951178
38,1.221906131831929e-09,3.035438567167148e-11,2.7498003873915877e-12,0.0,0.0,0.0,562.3621999988854,-0.6223999999984642,0.00010000050067837662,1.4210854715202004e-13,62.68339999999989,-3.6321883200000045,561.7399000018596,59.05121167999892,620.7911116869208
39,9.999958575690471e-05,-1.0061285138363019e-11,-9.663381206337363e-13,0.0,0.0,0.0,581.6142000011325,-5.991499999998993,1.1622880435879779e-10,-3.126388037344441e-13,64.1051999999998,-3.5298475199999935,575.6227999897837,60.575352479998756,636.1981524721836
40,5.275069270282984e-10,-8.569145393266808e-12,-2.6290081223123707e-12,0.0,0.0,0.0,564.4543999994636,-8.125599999998585,3.4570746265671914e-10,-9.999999991805453e-05,65.82019999999932,-3.4393816800000083,556.3286999971747,62.380818319998795,618.7095183238747
41,-2.1756818568974268e-10,-6.519940143334679e-11,3.552713678800501e-13,0.0,0.0,0.0,557.716799999398,-11.72189999999955,2.1457680077219266e-10,-3.694822225952521e-13,71.42699999999971,-3.97755576000002,545.9949000066281,67.44944424000076,613.444344244386
42,2.384297204116592e-10,-4.7492676458205096e-11,1.2292389328649733e-12,0.0,0.0,0.0,580.3990000009179,-18.069099999999793,-2.9801938694618e-11,-2.2737367544323206e-13,76.6623000000007,-3.375498960000007,562.3299000079752,73.28680104000202,635.6167010526011
43,-1.090768364520045e-09,-8.027711828617612e-11,-1.0160761121369433e-12,0.0,0.0,0.0,551.1226000020325,-19.564399999999623,-3.21865201158289e-10,9.999999988963282e-05,79.51140000000012,-4.013987759999978,531.558299998498,75.49741224000128,607.0557122328804
44,0.00010000037252666516,3.650768576335395e-11,2.0179413695586845e-12,0.0,0.0,0.0,586.8162000002981,-4.594200000000242,1.0788436810571511e-09,-7.105427357601002e-13,65.42359999999991,-3.7276516799999984,582.222100003314,61.69594831999994,643.9180483291457
45,-6.765219495719066e-10,-2.5707436179800425e-11,8.384404281969182e-13,0.0,0.0,0.0,566.9806999997437,-4.761299999998528,1.6361472177095493e-09,-0.00010000000048648872,64.15090000000036,-3.4775755200000296,562.219299990332,60.6733244800005,622.892624471073
46,-9.999871849686315e-05,3.724665020854445e-11,0.00010000000028043132,0.0,0.0,0.0,565.7671999984265,-3.3708000000004716,-8.106226800919103e-10,4.547473508864641e-13,65.62410000000087,-3.5623907999999975,562.3964000106573,62.06170920000226,624.4581092080929
47,-2.7119995138491504e-10,5.084643817099277e-11,1.2150280781497713e-12,0.0,0.0,0.0,573.61660000211,-4.5323999999991,9.999987184983183e-05,-2.2737367544323206e-13,62.81319999999854,-3.425147280000009,569.0843000051021,59.3880527199979,628.4723527247982
48,-1.0937526440102374e-09,-0.00010000001043408702,9.999999761589606e-05,0.0,0.0,0.0,594.458699998349,-4.44740000000057,-4.0531134004595515e-10,-1.7053025658242404e-13,63.246300000000105,-3.2902156800000135,590.0112999947189,59.956084319999945,649.9673843219293
49,1.206984734380967e-09,4.452260782272788e-11,0.00010000000192178504,0.0,0.0,0.0,640.5138000007868,0.6035999999984654,1.4841550211031063e-09,-3.126388037344441e-13,68.16840000000126,-4.455980639999988,641.1175000035644,63.71241936000118,704.8299193616156


