GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
46,189.8344,169.6562,24.1748,0.0,0.0,0.0,-0.7363,150.669,4.1779,-303.5937,-33.0322,2.46545352,234.18229999999994,-30.566746480000003,203.61555351999996
47,154.4646,166.2009,24.9785,0.0,0.0,0.0,0.202,150.6547,5.6905,-304.8738,-32.1927,2.4822072,197.3173999999999,-29.7104928,167.6069071999999
48,178.4314,160.0048,26.2995,0.0,0.0,0.0,-1.7972,153.0737,5.7942,-307.283,-33.049,2.4359500799999996,214.52340000000004,-30.61304992,183.91035008000003
49,179.8197,168.0654,24.9096,0.0,0.0,0.0,-2.437,151.2907,5.6396,-305.434,-33.4294,2.48020272,221.85399999999998,-30.94919728,190.90480272

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.08983111003181e-10,-9.99999500947979e-05,1.3038459201197838e-12,0.0,0.0,0.0,900.0028000004589,-12.32839999999868,-9.328129380037353e-10,6.821210263296962e-13,76.51419999999911,-4.3289366399999984,887.6742999964356,72.1852633599996,959.859563362105
1,7.629523679497652e-10,-2.0463630789890885e-12,0.00010000000064636083,0.0,0.0,0.0,708.5066999997139,-0.5496999999989498,3.546478666294206e-10,9.99999995201506e-05,65.44409999999931,-4.279667039999987,707.9572000024796,61.1644329599994,769.1216329687727
2,4.6492232286254875e-10,4.1524117477820255e-11,-0.00010000000002463594,0.0,0.0,0.0,525.8925999978244,-8.125299999999982,-4.738565095863123e-10,6.252776074688882e-13,70.64129999999916,-4.411917359999985,517.767199989152,66.22938264000003,583.9965826251685
3,9.999984800401762e-05,-3.484501576167531e-11,-9.237055564881302e-14,0.0,0.0,0.0,558.6776999990284,-2.1133999999990465,-0.0001000009179117356,9.999999991805453e-05,69.13299999999961,-4.406766479999982,556.5643999913216,64.72623351999881,621.2906335168027
4,6.109530659159645e-10,7.815970093361102e-12,9.999999877052801e-05,0.0,0.0,0.0,555.2692000019192,8.282599999999178,-2.354383354941092e-10,-1.1368683772161603e-13,66.08110000000062,-4.358366640000012,563.551900000155,61.72273336000138,625.2746333670704
5,6.526761353597976e-10,-1.9383605831535533e-11,-5.933031843596837e-13,0.0,0.0,0.0,727.4925999971866,9.164999999999253,1.3768675088954296e-09,0.00010000000003174137,76.14220000000054,-4.397472000000016,736.6577000086188,71.74472800000088,808.4024280043578
6,-6.169216248963494e-10,4.04156708100345e-11,6.927791673660977e-13,0.0,0.0,0.0,584.2042999993146,-11.18240000000003,1.907345392737625e-10,4.547473508864641e-13,77.20489999999876,-4.2394903199999865,573.0219000054956,72.9654096799988,645.9873096808251
7,-0.00010000023840461836,-5.684341886080801e-13,-1.1226575225009583e-12,0.0,0.0,0.0,842.7151000018358,-20.967700000000463,2.5928059699253936e-10,0.0,83.23200000000028,-4.342866479999991,821.7472999896646,78.88913352000066,900.6364335063474
8,4.827995780942729e-10,-2.6631141736288555e-11,2.7782220968219917e-12,0.0,0.0,0.0,691.2618000024199,-0.6032000000001858,9.179119686564263e-10,6.821210263296962e-13,63.5558000000004,-4.216529520000006,690.6586000076891,59.33927047999951,749.9978704929491
9,1.3649525953951525e-09,-8.344613888766617e-11,-5.577760475716786e-13,0.0,0.0,0.0,476.25690000053646,-15.324299999998857,-0.00010000059306580766,-1.7053025658242404e-13,81.72989999999837,-4.065602399999996,460.93249999301435,77.66429759999941,538.5967975890065
10,-4.827995780942729e-10,5.866240826435387e-11,8.775202786637237e-13,0.0,0.0,0.0,540.2168000016331,-3.5503000000003624,-2.980229396598588e-10,1.1368683772161603e-13,77.77199999999895,-4.3058836800000115,536.6665000046014,73.46611631999801,610.1326163197409
11,7.778453436912969e-10,-4.82316409033956e-11,-1.0302869668521453e-12,0.0,0.0,0.0,618.6886999995768,5.335999999999473,-1.2397762816362956e-09,-3.410605131648481e-13,74.41890000000105,-4.4591486400000155,624.0246999965191,69.95975136000098,693.9844513470158
12,3.516618107823888e-10,0.00010000001935850378,8.597567102697212e-13,0.0,0.0,0.0,766.2825999992549,-7.281500000000733,2.980229396598588e-10,-2.8421709430404007e-13,70.75100000000026,-4.219284959999985,759.0012000011444,66.53171504000146,825.5329150370877
13,-9.99996662187641e-05,-1.8246737454319373e-11,-3.304023721284466e-13,0.0,0.0,0.0,584.0242000023544,0.4263000000002535,-9.95397542169485e-10,0.00010000000003174137,74.88519999999863,-4.250164320000005,584.4504999936698,70.63503567999814,655.085535669337
14,1.3142766874807421e-09,-3.9676706364843994e-11,3.765876499528531e-13,0.0,0.0,0.0,574.5103999976396,-0.9951000000003489,0.00010000101923957061,1.1368683772161603e-13,84.89770000000132,-4.437329039999991,573.5154000056745,80.46037095999971,653.9757709627565
15,6.556888365594205e-11,-0.00010000002794186003,2.682298827494378e-12,0.0,0.0,0.0,493.69610000036954,-1.1510999999999,-8.583072030887706e-10,0.0,72.47179999999938,-4.313165759999987,492.5449000083446,68.15863423999984,560.7035342454705
16,-1.3768612916464917e-09,9.999997578802322e-05,1.0871303857129533e-12,0.0,0.0,0.0,688.7781999995112,-0.8752999999993563,-3.21865201158289e-10,6.821210263296962e-13,73.63199999999951,-4.223808719999981,687.9030000035406,69.40819127999859,757.3111912835736
17,-2.8609292712644674e-10,-9.999991672771102e-05,-1.3606893389805919e-12,0.0,0.0,0.0,699.6717000012278,-19.058700000000414,-8.910898685599022e-10,5.115907697472721e-13,80.68300000000119,-4.36034375999999,680.6129000004291,76.32265624000044,756.9355562382414
18,-9.999898372825555e-05,9.999997206477929e-05,9.414691248821327e-13,0.0,0.0,0.0,538.32669999789,5.750700000001018,3.278257665328965e-10,-5.115907697472721e-13,78.35889999999935,-4.4604108000000195,544.0774000007511,73.89848920000057,617.9758892047953
19,3.069544618483633e-10,-9.999998081866579e-05,1.3855583347321954e-13,0.0,0.0,0.0,613.1026000018835,-6.0626000000002875,2.980229396598588e-10,-9.999999997489795e-05,72.50020000000035,-4.143060720000014,607.0398000119089,68.35713928000156,675.3969392935385
20,8.553229235985782e-10,-2.646061147970613e-11,5.684341886080802e-14,0.0,0.0,0.0,614.833599998188,3.686800000000858,-4.857776403355274e-10,-3.979039320256561e-13,78.27409999999979,-4.506474239999996,618.5203999970556,73.76762575999976,692.288025760606
21,-1.311377673118841e-10,-0.00010000004266430551,1.8332002582610585e-12,0.0,0.0,0.0,519.7267000022471,-0.6157000000009134,3.576277052275145e-10,-4.547473508864641e-13,64.32539999999985,-4.072849919999998,519.1108999971508,60.25255008000087,579.3634500813116
22,0.00010000067354098974,1.3784529073745944e-11,-7.176481631177012e-13,0.0,0.0,0.0,647.2066000006854,-6.79410000000027,-3.397468972821116e-10,9.999999969068085e-05,85.37729999999857,-4.264716240000027,640.4127000081658,81.11258375999884,721.5252837689177
23,-0.00010000031591061997,9.999993815767994e-05,7.389644451905042e-13,0.0,0.0,0.0,524.9553999996722,5.961200000001583,-1.2725589471074272e-09,-0.00010000000077070581,79.93310000000037,-4.341210480000013,530.9164999961853,75.59188952000045,606.5083895125478
24,-9.99993204970906e-05,2.9245939003885724e-11,8.917311333789257e-13,0.0,0.0,0.0,702.1130999988555,7.135800000000273,-1.0967253771809737e-09,9.999999980436769e-05,81.17490000000097,-4.60665791999998,709.2488999960185,76.56824208000054,785.8171420790912
25,1.2159375728515442e-09,-5.10453901370056e-11,-5.400124791776761e-13,0.0,0.0,0.0,653.8394000017881,-4.715600000000535,1.3768675088954296e-09,0.0,80.91070000000019,-4.293663840000001,649.1237999882817,76.61703616000142,725.740836151228
26,0.0001000010043412658,-5.903189048694912e-11,1.850963826655061e-12,0.0,0.0,0.0,517.2062000011384,-1.1997000000001208,-8.642677684633782e-10,5.684341886080802e-14,62.0935999999991,-3.8187532800000024,516.0065999943018,58.274846719999495,574.2814467130517
27,9.999911486602286e-05,-0.0001000000353883479,1.8474111129762605e-13,0.0,0.0,0.0,697.5884999973833,-20.44319999999874,9.99990224839209e-05,6.252776074688882e-13,85.22370000000049,-3.9794652000000217,677.1453999945879,81.24423479999896,758.3896347913673
28,9.999888538914092e-05,9.999989251241459e-05,2.8244073746463982e-12,0.0,0.0,0.0,589.8429000025868,-6.761899999999088,-8.851293031852947e-10,-5.115907697472721e-13,75.32039999999927,-4.126042080000027,583.0812000014305,71.19435792000036,654.2755579278646
29,-1.0281837603542954e-09,-9.99999919883976e-05,9.999999775800461e-05,0.0,0.0,0.0,567.760900000608,-14.348700000000662,-7.15255410455029e-10,2.8421709430404007e-13,75.71149999999943,-4.302318960000012,553.4122000016093,71.40918103999962,624.8213810409487
30,5.423999027698301e-10,7.489120434911456e-11,-8.562039965909207e-13,0.0,0.0,0.0,743.2185999999404,-1.7710999999995067,-1.5795187380263087e-10,-5.684341886080802e-14,66.59479999999922,-4.177733040000016,741.447500005901,62.41706695999994,803.8645669625139
31,-1.1205543160031084e-09,3.68913788406644e-11,9.999999742760224e-05,0.0,0.0,0.0,595.9511000002384,7.101899999999546,-1.311306618845265e-10,-7.389644451905042e-13,63.43210000000023,-4.174251839999989,603.0531000021458,59.25784816000019,662.3109481652309
32,1.183138920168858e-09,9.999995901921466e-05,9.663381206337363e-13,0.0,0.0,0.0,671.6762999990166,-13.168300000000016,-8.40425506964948e-10,6.252776074688882e-13,74.43100000000007,-4.061492639999987,658.5081000019075,70.36950736000061,728.8776073638871
33,1.788009740266716e-10,7.952394298627041e-11,-2.653877118063974e-12,0.0,0.0,0.0,554.535900003016,-11.35520000000048,1.3947483168408326e-09,-1.1368683772161603e-13,88.36120000000042,-4.45391424000001,543.1807000002383,83.90728575999995,627.0879857692568
34,1.6748913367337082e-09,-7.580069905088749e-11,9.379164112033322e-13,0.0,0.0,0.0,700.3377999986351,-25.811100000000465,-0.00010000070333493483,3.979039320256561e-13,84.11449999999951,-3.8653559999999945,674.526600001788,80.24914400000031,754.7757440035291
35,-9.715677151689306e-10,9.999997988074938e-05,-0.0001000000009483415,0.0,0.0,0.0,603.0828000019252,-23.5795999999998,8.046630028957225e-11,2.2737367544323206e-13,92.32069999999887,-4.025005919999998,579.5032000009298,88.29569407999833,667.798894078076
36,8.314771093864692e-10,-7.153744263632689e-11,8.739675649849232e-13,0.0,0.0,0.0,635.9505999979258,-21.666400000001033,5.960467674981373e-10,-9.999999997489795e-05,87.86640000000094,-4.030676639999978,614.2841000052451,83.83572335999992,698.1198233633716
37,-1.311377673118841e-10,6.500044946733397e-11,-1.850963826655061e-12,0.0,0.0,0.0,606.8292000008225,-6.455700000000462,1.0281802076406166e-09,1.7053025658242404e-13,72.25289999999995,-4.3463887200000055,600.3734999924181,67.90651127999956,668.2800112786188
38,-8.672600415593479e-10,5.775291356258094e-11,-0.00010000000003529408,0.0,0.0,0.0,530.906799999857,-4.408400000000995,9.999802708637873e-05,9.999999980436769e-05,68.3878999999997,-4.475682000000022,526.4985000027896,63.91221799999945,590.4107179994365
39,-1.639079982851399e-10,-9.999995566545294e-05,2.984279490192421e-13,0.0,0.0,0.0,577.9858000003755,4.80870000000138,2.5928059699253936e-10,-6.252776074688882e-13,69.55879999999985,-4.429676880000015,582.7943999977351,65.12912312000105,647.9235231081373
40,0.00010000149012512338,-2.9245939003885724e-11,-2.7355895326763857e-13,0.0,0.0,0.0,1099.4932999975144,-6.299000000000063,6.675717756365884e-10,-1.7053025658242404e-13,77.37179999999995,-4.4728401599999685,1093.1944000056506,72.89895983999928,1166.093359843005
41,-1.1265228749834932e-09,9.492850949754938e-12,-0.00010000000033727474,0.0,0.0,0.0,763.0909000002206,2.434999999999093,-0.00010000074505800427,-5.684341886080802e-14,69.49060000000009,-4.3759447199999855,765.5256999948501,65.11465527999862,830.6403552773517
42,-1.0996927812811919e-09,9.999994691156644e-05,1.4424017535930034e-12,0.0,0.0,0.0,656.3762000019312,-34.54550000000023,-3.182887731156825e-09,5.684341886080801e-13,91.31970000000089,-4.307718960000001,621.830800003469,87.01198104000008,708.8427810438019
43,5.334754860086832e-10,1.4722445484949276e-11,2.1174173525650986e-12,0.0,0.0,0.0,712.278700000149,-10.224099999999908,-1.0550023077371407e-09,-0.00010000000020227162,78.5619000000001,-4.078869120000015,702.0544999938606,74.4830308800002,776.5375308780827
44,9.99985992962138e-05,3.072386789426673e-11,1.0658141036401503e-12,0.0,0.0,0.0,621.1972000006377,1.1954000000010296,-9.506937459491382e-10,1.7053025658242404e-13,63.04740000000027,-4.0663403999999925,622.3926999982359,58.98105959999954,681.373759600973
45,-9.999908803592916e-05,-0.00010000002887977644,-1.2221335055073723e-12,0.0,0.0,0.0,564.6073999983251,-4.967400000000225,-4.857776403355274e-10,-3.979039320256561e-13,75.2721999999988,-4.041969840000007,559.639799993801,71.23023015999894,630.8700301516735
46,9.99998808026703e-05,8.492406777804717e-11,6.856737400084967e-13,0.0,0.0,0.0,753.4131999993801,-19.073499999998745,-4.559757016409094e-10,5.684341886080801e-13,81.33629999999938,-4.3725974400000105,734.3398000015736,76.96370255999966,811.303502575183
47,5.304912065184908e-10,-6.201616997714154e-11,1.0764722446765518e-12,0.0,0.0,0.0,638.9117000024319,-6.071699999999453,-1.370906943520822e-09,-0.00010000000048648872,79.22099999999995,-4.340234879999992,632.839900002873,74.88076511999964,707.720665123382
48,-8.135998541547451e-10,-4.831690603168681e-12,-0.00010000000012055921,0.0,0.0,0.0,536.9045000021279,-22.53589999999994,-5.781650713743147e-10,-3.410605131648481e-13,86.00880000000055,-4.201351200000007,514.3685000029564,81.80744880000125,596.1759487955106
49,0.00010000063775805756,-3.68913788406644e-11,-9.556799795973347e-13,0.0,0.0,0.0,697.1543000015319,-8.965999999998957,-5.871054753470162e-10,-1.7053025658242404e-13,88.97819999999867,-3.951078479999984,688.1884000024795,85.02712151999853,773.2155215265853


