#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1360000,-21717879.275980756,300.68763660314227,6.27
1370000,-21720226.775980756,300.6740986125069,6.27
1380000,-21718315.463480756,300.65211708008985,6.27
1390000,-21715506.900980756,300.2744816234972,6.27
1400000,-21717410.307230756,300.7135070668664,6.27
1410000,-21718394.244730756,300.427382255389,6.27
1420000,-21716932.588480756,300.5034441604507,6.27
1430000,-21716102.213480756,300.5698369351714,6.27
1440000,-21718766.557230756,300.47224846460364,6.27
1450000,-21713365.463480756,300.05682599979167,6.27
1460000,-21719712.713480756,300.0997492035883,6.27
1470000,-21711714.432230756,300.4328809271223,6.27
1480000,-21718032.619730756,300.5182539724112,6.27
1490000,-21719242.775980756,300.2018198010146,6.27
1500000,-21715783.400980756,300.15834797272464,6.27
1510000,-21718472.150980756,300.18704908249913,6.27
1520000,-21721812.932230756,300.3518284138373,6.27
1530000,-21712901.525980756,300.31278521446177,6.27
1540000,-21720741.994730756,300.2450873501054,6.27
1550000,-21721089.244730756,300.14501951826736,6.27
1560000,-21721477.213480756,300.0610573990234,6.27
1570000,-21711997.682230756,300.4329848126654,6.27
1580000,-21718044.275980756,300.52331274489876,6.27
1590000,-21724269.963480756,300.29293046285704,6.27
1600000,-21715562.525980756,300.62207698777297,6.27
1610000,-21722874.932230756,300.4960865009147,6.27
1620000,-21717540.588480756,300.38795987214996,6.27
1630000,-21715967.088480756,300.8671565502004,6.27
1640000,-21714249.557230756,300.2758163975471,6.27
1650000,-21714138.557230756,299.89128685708636,6.27
1660000,-21726855.244730756,299.958332963627,6.27
1670000,-21724361.244730756,300.18749759372537,6.27
1680000,-21717242.182230756,300.6272115643567,6.27
1690000,-21719723.119730756,300.37839739353694,6.27
1700000,-21722167.525980756,300.27497059721486,6.27
1710000,-21715007.963480756,300.15200215411573,6.27
1720000,-21719557.807230756,300.65092670350236,6.27
1730000,-21731594.369730756,300.6612478946646,6.27
1740000,-21714205.994730756,300.74807761319795,6.27
1750000,-21711540.400980756,300.2094594138088,6.27
1760000,-21717886.213480756,299.7825035451652,6.27
1770000,-21717449.963480756,300.3256782365056,6.27
1780000,-21714082.869730756,300.1309556121806,6.27
1790000,-21719621.400980756,299.8070549680858,6.27
1800000,-21723318.025980756,300.3306518630606,6.27
1810000,-21717493.650980756,300.5258382748666,6.27
1820000,-21714481.775980756,300.37441855767935,6.27
1830000,-21726233.525980756,300.02489463047056,6.27
1840000,-21716859.650980756,300.31890977900974,6.27
1850000,-21715836.400980756,300.2897702161104,6.27
1860000,-21720682.338480756,299.7406927092777,6.27
1870000,-21725134.994730756,300.26341508019885,6.27
1880000,-21717711.619730756,299.79137875821533,6.27
1890000,-21722202.557230756,300.423253893644,6.27
1900000,-21719347.963480756,300.7499671792933,6.27
1910000,-21720756.369730756,300.5852460557479,6.27
1920000,-21715752.588480756,301.00366288545905,6.27
1930000,-21717106.588480756,300.5383817233851,6.27
1940000,-21719849.307230756,300.6700074285388,6.28
1950000,-21708427.900980756,300.35930051302967,6.28
1960000,-21715930.900980756,300.6465745875242,6.28
1970000,-21715188.963480756,300.431068457492,6.28
1980000,-21714185.463480756,300.6140093131865,6.28
1990000,-21717534.494730756,300.396763079162,6.28
2000000,-21712693.150980756,300.75069921956725,6.28
2010000,-21715808.838480756,300.5499155284624,6.28
2020000,-21719701.807230756,300.1082744741642,6.28
2030000,-21717732.463480756,299.95706047821113,6.28
2040000,-21732093.432230756,300.76797509414837,6.28
2050000,-21717545.119730756,300.5360705080892,6.28
2060000,-21720684.557230756,299.98581280041145,6.28
2070000,-21722631.713480756,300.0579050894468,6.28
2080000,-21721688.182230756,300.13975801707943,6.28
2090000,-21713923.338480756,300.2176716933106,6.28
2100000,-21712704.807230756,300.1152569279619,6.28
2110000,-21724238.807230756,299.96336105450894,6.28
2120000,-21715854.525980756,300.29014250715596,6.28
2130000,-21720224.244730756,300.3339823027325,6.28
2140000,-21719815.588480756,300.6193766189511,6.28
2150000,-21722887.963480756,300.43444907686205,6.28
2160000,-21718839.119730756,300.7338804838651,6.28
2170000,-21724755.275980756,300.22024514430893,6.28
2180000,-21712964.932230756,300.5718684951785,6.28
2190000,-21722517.588480756,300.3684563824864,6.28
2200000,-21716662.182230756,300.18904598982726,6.28
2210000,-21706676.869730756,300.39254118205076,6.28
2220000,-21713111.775980756,299.9684800822507,6.28
2230000,-21718366.369730756,299.9451079550835,6.28
2240000,-21716622.932230756,300.73182902765205,6.28
2250000,-21721410.463480756,300.13909784436703,6.28
2260000,-21725701.713480756,300.56159840820067,6.28
2270000,-21713564.619730756,300.4836401887394,6.28
2280000,-21711830.463480756,300.5078461815631,6.28
2290000,-21716705.213480756,300.0984306658419,6.28
2300000,-21721353.400980756,300.40701434152675,6.28
2310000,-21727266.213480756,300.41959295289115,6.28
2320000,-21723018.088480756,300.2257880955618,6.28
2330000,-21713821.525980756,300.0008363112664,6.28
2340000,-21714620.088480756,300.6525559481355,6.28
2350000,-21709086.838480756,300.3887337737835,6.28
2360000,-21727816.932230756,300.7649506656062,6.28
2370000,-21734797.557230756,300.79423719703505,6.28
2380000,-21720563.869730756,300.1249399898486,6.28
2390000,-21718850.275980756,300.4850602824903,6.28
2400000,-21715603.088480756,300.55221877312016,6.28
2410000,-21722279.275980756,300.32786503053615,6.28
2420000,-21722043.275980756,300.2026519113374,6.28
2430000,-21715430.025980756,300.3411387527479,6.28
2440000,-21717276.650980756,300.0030812358056,6.28
2450000,-21717327.369730756,300.05949596353196,6.28
2460000,-21718236.057230756,300.03202258812104,6.28
2470000,-21727141.463480756,300.31801242507146,6.28
2480000,-21710668.619730756,300.64339015193156,6.28
2490000,-21713340.088480756,300.20765636374335,6.28
2500000,-21719813.525980756,299.83443673329003,6.28
2510000,-21721740.525980756,300.4620737075942,6.28
2520000,-21719246.869730756,300.4170643793152,6.28
2530000,-21727578.932230756,300.2876747226193,6.28
2540000,-21725386.338480756,299.9877539917371,6.28
