,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LLGL1,3434.2273157224768,0.017600332747427602,0.21067622014645274,0.0835420947613007,0.9334205075760442,0.9695005400801916
FLII,4555.1517906628005,0.18882377924194124,0.07503236438914289,2.5165644289527926,0.011850523103852163,0.08609540761931198
MIEF2,326.7490586698901,-0.006188873768174274,0.14681984190547762,-0.04215284315698052,0.9663768548283814,0.9847515543223795
TOP3A,1359.6158321415578,0.11085484656261121,0.11230253318948893,0.9871090474474425,0.32358918289043737,0.5720990515746406
SMCR8,1861.0406505263816,0.24334210982067986,0.18838764514613068,1.291709494175807,0.1964577683027119,0.4336043848925685
SHMT1,299.05393223226224,0.4131998286321176,0.1766235309341619,2.3394381623258447,0.01931276841634763,0.11567929738423455
FLJ35934,36.4394953739879,0.21130392890475183,0.33144743650110575,0.6375186700351713,0.5237870527803122,0.7351676461652077
USP32P2,25.2554392558781,1.5173476591108093,0.7476729478713307,2.02942698867304,0.042414818513635086,0.1792093238225154
CCDC144B,63.52456019170238,0.45562975540719,0.46795550129360997,0.9736604317027006,0.33022516992105766,0.5780733226983987
ZNF286B,630.300371798481,0.5252675870020928,0.20700356888578805,2.5374808261972692,0.011165348412987941,0.08336439493537974
FOXO3B,1107.8380283832485,0.4960198427981008,0.1817372600093288,2.7293238754267533,0.006346433979654607,0.05935513604785713
TRIM16L,261.58925391883986,-0.5042007906489078,0.1831096445973096,-2.753545788140948,0.005895352299746574,0.05714185267392809
FBXW10,31.569077263884843,-0.18962270351573046,0.3485353739517999,-0.544055833890634,0.5864030517586227,0.7771708345235014
TVP23B,657.8671700396179,-0.026718263450809684,0.08627969277178514,-0.30967035918267655,0.7568116454126882,0.8826883833975934
PRPSAP2,1025.4506552317566,-0.013309120869472647,0.10756140394465931,-0.12373509810563865,0.9015250209234229,0.9545309550219052
SLC5A10,19.330723130601747,0.8629221885206096,0.5033185035766735,1.7144654575353906,0.08644327576478024,0.2713202557140174
FAM83G,78.23519741458784,0.7615856069591846,0.35955942425169596,2.1181077607524075,0.03416594242798248,0.15958679095948264
GRAP,9.877618477385859,0.5013386899512485,0.4689439354783976,1.069080229046577,0.2850335196264222,0.5336310725965154
SNORD3A,53.95509714870806,-1.806507225617338,0.49077746623766566,-3.6809090675375713,0.00023240388286179764,0.008435868521064163
EPN2,2345.986128060567,-0.37995953531400867,0.08989228537952605,-4.226831409501004,2.3700510420208273e-05,0.0021327152330221835
EPN2-IT1,70.21330166995352,-0.4338244774952271,0.4796773332168249,-0.9044089588013299,0.36577858948078523,0.6112211410161299
EPN2-AS1,131.81865873533533,-0.5617463091565154,0.42448946370786,-1.323345706274391,0.1857204384410357,0.42018463288448055
B9D1,312.7587234173017,-0.14072091750351623,0.150243498216444,-0.9366190162904131,0.34895456665618063,0.5962875813807295
MIR1180,13.578053972966057,-0.130202206078404,0.4879507950565009,-0.2668347042314535,0.789596432592361,0.9006730923614014
MAPK7,1202.9527471637664,0.14718122587179328,0.12062511876206508,1.220154039077968,0.22240648627587567,0.4654801265663529
MFAP4,2617.1080432435688,1.3790663442306852,0.6508120510069628,2.118993251733642,0.034091037258260425,0.15957668378740902
RNF112,214.7476741664773,-0.6374017138077274,0.24563401768509727,-2.594924431944423,0.009461171816311667,0.07529629417119778
SLC47A1,61.39847912916418,1.0318668690233415,0.5285852652063011,1.9521294613095486,0.05092283622924068,0.19971703071703212
ALDH3A2,1646.0430477874445,-0.1110001074221839,0.11941022365956765,-0.9295695462277958,0.3525940013156925,0.599212642698835
SLC47A2,166.27093176287116,-0.5908780660152523,0.5261137930512616,-1.1230993633304733,0.2613952965075289,0.5094018795703281
ALDH3A1,8.24632222422421,1.0523864976202426,0.631883110469328,1.665476541758788,0.09581771991819449,0.2885269147482193
ULK2,2193.310311822875,-0.4383939551060934,0.1304729230237695,-3.3600378143304646,0.0007793180499813049,0.017099853532398204
AKAP10,1376.4036593521932,0.2050178682978686,0.10126480759187348,2.0245717458344465,0.042911357936123135,0.18024447285935177
SPECC1,6510.060289930698,0.29847103525231594,0.28334195538050505,1.0533951276347118,0.29215993634007253,0.5417849441984013
CCDC144CP,1038.166770514588,-0.14016357298556065,0.40233777654722125,-0.34837288754840556,0.7275601613637686,0.8652152023331061
FAM106B,41.14270390388531,-0.6067001105877567,0.4930306273035702,-1.2305525802846273,0.21849024996546373,0.4607729306825623
LOC100287072,30.104428477294,-2.2723780166664724,0.7341699547072447,-3.095166183384063,0.0019670265254476843,0.029519595078118955
CCDC144NL,284.6288031314386,0.504645177103304,0.39885642213836725,1.265230165776891,0.20578883182191088,0.44541250201126764
CCDC144NL-AS1,838.2891044251194,0.35909769227644484,0.3190017644559962,1.1256918684723436,0.26029596682414524,0.5082706974310394
LOC339260,544.3976716300706,0.4016853523220697,0.3013677619524658,1.3328743251092225,0.1825730494754666,0.4157533884418376
USP22,17633.579559045458,0.04500137625007913,0.12878777317169998,0.3494227374370644,0.726771965801142,0.864964149997213
LINC01563,18.33648324281413,0.11273215285833971,0.46008755726251627,0.2450232593315214,0.8064384218533895,0.9089521787123523
DHRS7B,226.48562893203822,-0.0024052326307564516,0.14360252249675778,-0.016749236635524672,0.9866366675042431,0.994043819412069
TMEM11,359.34359268281565,0.28011500942455314,0.1532245685491408,1.8281337782636156,0.06752947659018255,0.2359994190011311
NATD1,696.7155049345558,0.2969660236701327,0.12907131479325756,2.300790258050781,0.021403489372152862,0.1229662476755374
MAP2K3,387.7504923159588,0.367924155133224,0.16297310373684173,2.2575759232475794,0.023972111120670526,0.1318246041655121
KCNJ12,185.8038927389621,0.3178482856779177,0.5173156502469931,0.6144184610037616,0.5389388396370935,0.7456333410302329
C17orf51,1112.4535297566952,0.49920140960362414,0.4129211597487908,1.208950904592353,0.22668170764205897,0.47010515572418426
MTRNR2L1,36.88275242679371,-1.9595626541140283,0.6513164998436519,-3.008618167334038,0.002624387210065398,0.035132467674507145
WSB1,12658.357348950818,0.00888194300781435,0.2070962145821178,0.04288800268868498,0.9657908124193654,0.9846169864235254
KSR1,2545.496321829652,-0.2815733489593308,0.19190738866861293,-1.4672355812498377,0.1423119808001339,0.36246839027648636
LGALS9,130.3514153916432,0.09198706328491833,0.5705536994385729,0.16122419918656905,0.8719168222403011,0.9405617373784838
NOS2,37.1564499523057,0.9402838533284016,0.44001764090113404,2.1369230819990475,0.032604248278624376,0.15579016829996192
LYRM9,151.81253528486963,-0.2271853703648101,0.14068449114428838,-1.6148572491320665,0.10634161206203757,0.3066613755498943
NLK,1290.5027049934408,-0.016093361207486685,0.1411743467919176,-0.11399635679708382,0.909240681473025,0.9585896934476928
PYY2,29.238149489768695,-0.0967407059727208,0.2959112001049541,-0.32692478668738695,0.7437247732286637,0.8748080731794112
KRT18P55,10.86175565819982,0.19469348673487047,0.5616410853596833,0.34665107630113257,0.7288534690537705,0.8660030747272184
TMEM97,1490.319307111368,0.6575250215865002,0.27235611603521975,2.414210597354356,0.015769344780217954,0.10213910728586433
IFT20,510.87637456543126,0.1554762359679389,0.15456117061252195,1.0059204090638716,0.31445385784693747,0.5643019003584732
TNFAIP1,1353.3158617296847,-0.024752312246398147,0.12333385103973987,-0.200693581184152,0.840938179076655,0.9266221067659213
POLDIP2,1511.7859074092144,0.17391540766797245,0.08975872020702888,1.9375878718729034,0.05267352330742694,0.20317998035807405
TMEM199,672.9024488236756,-0.02055012897587113,0.19048333349178656,-0.10788413137865013,0.9140876049715247,0.9608199985539546
SEBOX,31.10678744878277,-0.8947130819833502,0.3251902924745818,-2.7513523702534406,0.005934976430068421,0.05732600548803482
VTN,87.66323070676276,-0.6847771000118575,0.2701643212120944,-2.5346688894358795,0.011255365666574823,0.0835680891535784
SARM1,1243.104384917184,-0.10670446576616088,0.16646222968356614,-0.6410130752723855,0.5215141878845034,0.7334644213385383
SLC46A1,251.50820754715278,-0.3849393412947525,0.1860631937115075,-2.0688634523365437,0.038558902042950996,0.17117519400208128
UNC119,889.054869120578,0.2852857799571206,0.1733898393986464,1.645343123602592,0.09989907153962632,0.2950759293247558
PIGS,838.7787580131603,0.26488535828472703,0.14950256680312057,1.7717779965179703,0.07643141646627226,0.2525996949731755
ALDOC,1475.0702560544055,-0.13429847365872893,0.4965407466667539,-0.27046818324632155,0.786800091154521,0.8991270740440944
SPAG5,1392.549353129084,1.4270893030586351,0.3368976541635319,4.23597281079885,2.2756431424548003e-05,0.0020573302746295804
SPAG5-AS1,32.004214487721725,0.05295605216571163,0.29615508893537273,0.1788118933092781,0.8580854062860239,0.9350701532206882
SGK494,732.723209613348,-0.35721825490130366,0.3612914986986297,-0.9887258797619156,0.32279727717396756,0.57113508026956
KIAA0100,7756.941314243141,0.0687421136961465,0.10239583190451373,0.6713370302049986,0.5020058497267791,0.7197504770231176
SDF2,522.0743319697428,0.1663002239115656,0.18737392317342108,0.8875313122288043,0.37479291578044305,0.6192773543090129
SUPT6H,7630.940836557635,0.1804153736714715,0.13198956948028653,1.3668911443674168,0.1716594281497109,0.4016889226514296
PROCA1,278.5424347302089,-0.5311551858161337,0.32848295089333757,-1.6169946853302783,0.1058794281268989,0.3059213404974781
RAB34,380.3612596359611,0.5141554924694449,0.29639927198527305,1.7346719140895572,0.08279893372054968,0.2641673764332907
RPL23A,11404.020748593948,0.26028569460337536,0.35047402839722797,0.742667568817302,0.45768296919223905,0.6885360723985855
SNORD42B,10.429323166697738,0.012574193562761552,0.5288569773535536,0.02377617030919004,0.9810311480139554,0.991008915115058
TLCD1,72.85202480970241,-0.05271282401423542,0.2470597908977654,-0.21336059511216965,0.8310457133785886,0.9217852603127891
NEK8,143.3367565410699,0.03903502842978639,0.23488914254800566,0.16618489899680475,0.8680114430540151,0.9391572706703712
TRAF4,1811.691434311946,0.1823820495705007,0.21986231183109656,0.8295284810368541,0.4068054274379387,0.6480415483443228
FAM222B,1685.747954042154,-0.006317861107993253,0.1298384235694886,-0.04865941016768414,0.9611907235278118,0.9823643385151914
ERAL1,832.0367786941213,0.18332964334621615,0.13458452964646847,1.3621895757840303,0.17313806473687798,0.4038255473223969
FLOT2,2586.8966970952033,-0.09408189190252092,0.13649937790325614,-0.6892477705590819,0.4906673595897848,0.7115081251674087
DHRS13,375.26962158727304,-0.3038473549907048,0.14428386841771673,-2.105899698440544,0.03521306588347163,0.16225840551936108
PHF12,2908.0638296226375,0.2812064418430737,0.09118549824767694,3.083894338979913,0.0020431014357511915,0.03031393530572062
LOC101927018,80.08802634658143,-0.1971688080825104,0.33159644232814145,-0.5946047149908681,0.5521077276287604,0.7547897907939721
SEZ6,1180.3205781064569,-1.0561796255338378,0.35340801511910536,-2.988555947656945,0.0028029917699846567,0.03627390085210244
PIPOX,306.4890041926909,-0.33678500906761033,0.3503880337860337,-0.9611772566219252,0.33646304982221553,0.5843608692809423
MYO18A,8645.63949540082,-0.14105997656537203,0.17841754133521448,-0.7906171977807143,0.4291674080412837,0.6666881485935533
TIAF1,56.014318713685356,-0.34424844908006225,0.30157943987027425,-1.1414851397964738,0.25366809245478417,0.5010941989710751
CRYBA1,29.46304598599085,-0.4053127105428373,0.3636418574505553,-1.1145931147322556,0.26502482219765233,0.5131543682991221
NUFIP2,8259.775674274595,0.2475690480920613,0.1583291216086536,1.563635581229235,0.11790317389845664,0.32535625522941675
MIR4523,58.37332908973565,0.09641755469418259,0.15350379247258772,0.6281118735968726,0.5299306553392911,0.739563470305797
TAOK1,14787.08866741376,0.16658735919511344,0.12104525406249049,1.3762403200798894,0.16874724286000642,0.3977525834369145
ABHD15,249.47049312035455,-0.5224372060825462,0.2104006387211069,-2.483059030895121,0.013025949963997318,0.09145656071717974
TP53I13,366.20267289857287,0.010998865287596521,0.2044446518049114,0.05379874303629152,0.9570955109827587,0.9803820713278576
GIT1,3566.2973002364315,0.1547127141986558,0.1069451640131298,1.4466546068381503,0.1479936839282907,0.37040540788624066
ANKRD13B,2359.187767915798,-0.032154759056835285,0.14022866969733883,-0.22930231832218187,0.8186339517225101,0.9155219283673717
CORO6,190.47033519663532,0.009917468868223709,0.34807493390454,0.028492338580587334,0.9772694784771517,0.9894446626799629
SSH2,2647.5369994641123,-0.18470354385754031,0.18615544401445983,-0.9922006032936284,0.32109967827884767,0.5698326431536292
EFCAB5,55.49309704085575,-0.26976290958228416,0.27644696605845953,-0.9758215596594324,0.32915289882273413,0.577333434753794
NSRP1,2143.3550774375817,-0.16267727455306924,0.10236517861739224,-1.589185665968542,0.11201848164620938,0.31590384361988144
SLC6A4,43.33992854305383,-0.34107839467423934,0.3852240372795465,-0.8854026791342932,0.375939487955394,0.620694766468084
BLMH,1174.9713766621362,0.3700219725023798,0.19985127955619802,1.8514866320799808,0.06409957613922922,0.2289765115905532
CPD,4845.747394737819,0.17656141007630102,0.15958909713583377,1.1063500780759559,0.2685750242800823,0.517232828463742
GOSR1,1748.9017689569043,-0.011398120665564459,0.09850306637179566,-0.11571335883639129,0.9078797185557996,0.9579901235287186
LRRC37BP1,1085.7007710706382,0.3160302790753791,0.1303851257615987,2.423821561158911,0.015358149715064424,0.10041707419308936
SH3GL1P2,109.22810620823049,-0.1410082053055142,0.3428500327055553,-0.4112824612929646,0.680865428520816,0.8377983492712731
SUZ12P1,860.7091583080088,-0.168714978177274,0.2520414579195567,-0.6693937559713776,0.5032443336392174,0.720457290143323
CRLF3,720.6195360255778,-0.4029241233743763,0.3009799810784874,-1.3387073848918365,0.1806659512142208,0.413303472035562
ATAD5,1043.3957415333105,0.5951534494503092,0.2934418228795611,2.028182089417367,0.04254166718427772,0.1795883995230681
TEFM,255.90135437097663,-0.20606140417377905,0.15279955067312093,-1.348573364686127,0.17747404071500017,0.4092836176811291
ADAP2,56.11539806627006,-0.10036785194488965,0.31099008411078316,-0.3227365021359841,0.7468948054584368,0.8769103735500209
RNF135,64.19763306694695,0.5808338552120005,0.528079997954795,1.099897472847895,0.27137679593838837,0.5202320763372063
NF1,10935.529215823597,0.08135507526902652,0.0900254281736711,0.9036899564874239,0.3661598262060851,0.6115412774179151
OMG,176.5004874940231,-1.032439667400919,0.44977368048819405,-2.2954648352929117,0.021706499422593523,0.12406370585787796
EVI2B,147.4570914627756,-0.5405949405042352,0.4587702484537369,-1.1783565789766979,0.23865448046123583,0.4847504707069322
EVI2A,165.2258370534432,-0.46181389705559517,0.4052327678995277,-1.139626243576867,0.25444204704894446,0.5017442200962827
RAB11FIP4,2303.264213054679,-0.20443753518249233,0.2099302605734139,-0.9738354757626725,0.3301382355201148,0.5780733226983987
COPRS,624.2533409258969,0.07609289560490701,0.18545076411538972,0.4103131953533558,0.681576213674048,0.8382574276498099
UTP6,1433.8218309746708,-0.007755967384890471,0.09999746265925538,-0.07756164185204563,0.9381767557916894,0.9713638924489894
SUZ12,1895.4207557779628,0.3848453005971159,0.09836360551782497,3.9124765564574195,9.135440911302565e-05,0.004895938374265117
LRRC37B,939.4560907597108,0.10874723011918194,0.2041849605080361,0.5325917729131768,0.5943161984077467,0.7828852380060377
SH3GL1P1,152.5113327888654,-0.46619829204339436,0.47079546928906635,-0.9902352984564315,0.32205912307246554,0.5706304872407048
RHOT1,2088.731324030947,0.2852285191485066,0.10118990665522369,2.8187447599921502,0.004821183833052762,0.05105388265904313
ARGFXP2,43.980509966902304,-0.6483122267418308,0.41688986051879534,-1.555116322414375,0.11991836824509389,0.3290866199202598
RHBDL3,2362.4522554587693,0.877424279278085,0.5554103520010693,1.5797766032211005,0.11415803551213295,0.31902578550530636
C17orf75,718.1131277015157,0.05271780432113802,0.13455768618543443,0.3917859010185968,0.6952164133254071,0.8471061814212527
ZNF207,3494.3159361901044,0.050154735355978364,0.07484684354736731,0.6700982029287261,0.5027951904091656,0.7202562277058366
PSMD11,2719.9464987491638,0.05463734705418786,0.06994131703651693,0.7811884215114402,0.4346916825943481,0.6699471081119087
CDK5R1,2092.1171701569724,-0.28736831255361345,0.21250284825700175,-1.352303345158316,0.176278294727517,0.4078466306552083
MYO1D,673.3831262537832,0.22120776178113818,0.26927154097401423,0.8215044225653451,0.4113590060157758,0.6525016552748393
TMEM98,1443.2389345959868,0.7578923056186452,0.3554064647716734,2.1324662906892926,0.03296853280858843,0.15663843535169983
ASIC2,238.6739134553473,-0.8993097130760915,0.39381440284127545,-2.2835876661386427,0.022395775326353694,0.12632723638267235
CCL2,488.91318887650425,-0.5711018437936454,0.5981832821781927,-0.9547271894895918,0.3397156762860213,0.5877731344218972
C17orf102,71.40408464620502,-0.4534453496533751,0.3226118203710534,-1.4055447476532104,0.15985935281255226,0.38573196543582544
TMEM132E,1711.0156695368212,-0.8791876420672761,0.23991569859542572,-3.6645690432699296,0.00024775540066735693,0.008762931876986024
CCT6B,129.36982200194342,-0.2273377054520394,0.2627600938876046,-0.8651911410462614,0.38693388694321007,0.6301313611323667
ZNF830,518.6097532666423,0.10761353374108848,0.14121097836686186,0.7620762562915737,0.44601449300254614,0.6784559700306663
LIG3,2569.278170280027,0.10875448708029709,0.11690408608635729,0.9302881594742541,0.3522219067179416,0.5988608163522292
RFFL,214.55081051494014,0.38971849931650804,0.14776137490121521,2.6374856052676248,0.0083523170312518,0.07019647159149807
RAD51D,208.5988494525657,-0.2711083137452535,0.1817384007009706,-1.4917502998792793,0.1357646174052555,0.3534454624040874
FNDC8,75.42337675058438,-0.23601586458645626,0.24382482324972474,-0.9679730777236305,0.3330578154593279,0.5808247300965943
NLE1,414.59169689338427,-0.12509488990717418,0.1469783401057244,-0.851111053623214,0.39470766573306393,0.6376427195171667
UNC45B,59.653363466093275,1.2538957089222054,0.9099035046870187,1.3780534995889595,0.16818677091790757,0.39702071939678096
SLFN5,1354.726622198832,-0.2722860357798324,0.6291717907424433,-0.43276898263116015,0.6651826091385253,0.8281030229762231
SLFN11,173.99068845313434,-0.2551739982322069,0.4870253176001758,-0.523944010733529,0.6003174827183417,0.7866250791760182
SLFN12,71.6960856780627,-0.6077339936979179,0.8427221200350011,-0.7211558581999445,0.4708136269572798,0.6974602787704818
SLFN13,81.34700309990195,1.121405458807624,0.5869381543924098,1.9106024210821453,0.056055693006741104,0.21094330545379808
PEX12,244.59713961044628,-0.28107682452283517,0.15781010926246966,-1.781107850672281,0.07489483346862,0.24988110210215986
AP2B1,12136.982012174773,-0.011399899559635876,0.10140866594996267,-0.11241543760432511,0.910494015475243,0.9593360046508838
RASL10B,1158.6838685654825,-0.08050148881335122,0.21015903652000736,-0.3830503324832639,0.7016824449805465,0.8506987255946004
GAS2L2,57.229093900462885,-1.084032450484035,0.3163901247306099,-3.426252483091985,0.0006119712357625991,0.014855467375532
MMP28,49.48339470578513,0.538006331668867,0.3643410200767901,1.4766559405127495,0.13976788824701813,0.35913548237293613
C17orf50,10.872150160351952,0.14350435194685715,0.4706521696395148,0.30490532330228287,0.7604382612927475,0.8848266646739222
TAF15,2305.2233062857854,0.04147264713643326,0.10842666980350814,0.3824948899711703,0.7020943185020492,0.8508245154935087
HEATR9,44.64256722555277,0.026467194307016717,0.39891205683723613,0.06634844410785971,0.9471004153423056,0.9754419972423947
CCL5,74.8926556768809,1.1313076149456336,1.041602365464852,1.0861223557616897,0.2774248628665089,0.5264161261159619
LRRC37A8P,54.71885253804731,1.0542415946132349,0.3606924841819576,2.9228266205885354,0.0034686960517706627,0.041838442963595394
RDM1,34.65575001776155,1.4992202412790507,0.398049242748591,3.7664190262659596,0.00016560576073264356,0.006674947193530114
LOC440434,617.8076810845349,-0.3621257824056947,0.19725691261549186,-1.8358078183631403,0.06638608475044021,0.23370600101437355
TBC1D3F,34.428443670818965,-0.5488829853182718,0.2928072013128148,-1.8745542556922414,0.06085407134307229,0.22154148406661348
ZNHIT3,493.9022283003264,0.15223930512786804,0.12638336907617945,1.204583373909771,0.2283641782852056,0.472093809920802
MYO19,947.3675871498419,-0.26847651430007435,0.21300490071803785,-1.2604241188584964,0.2075164054963795,0.4475331509462105
PIGW,160.04010668946032,-0.43860019617874263,0.20431994119605446,-2.146634310930451,0.03182240612730059,0.15362041777244018
GGNBP2,2293.7476909922652,0.08154208448713696,0.09243380934040352,0.8821673051128305,0.37768633964659926,0.6227286188122342
DHRS11,175.31639659533448,-0.22781276017405644,0.20496171127091653,-1.1114893545796738,0.26635776972636205,0.5149170940531992
MRM1,66.91832866835651,-0.09983978387628657,0.21277257135754402,-0.46923239795093385,0.6389035302328154,0.811456372660169
LHX1,159.42958722753454,-1.3556091923998923,0.7492715548489769,-1.809236162279147,0.07041432181088357,0.24156934764345417
AATF,1520.1771269545893,0.1929226325154461,0.17228038680171306,1.119817734896842,0.26279144015327593,0.5110617556865764
ACACA,9698.67051718277,0.20898530715366145,0.16056499240920952,1.3015620903281946,0.19306612618973773,0.42953660802585736
C17orf78,58.08944054482241,-0.989566209806452,0.5274992835696481,-1.8759574479607706,0.0606611231524247,0.22101897356496436
TADA2A,486.30077340367575,-0.14580166937883482,0.10683373989261655,-1.3647530220825999,0.17233068853451028,0.4027641738435818
DUSP14,235.90539887914284,-0.13269584540206714,0.1825889394090707,-0.7267463507456852,0.46738135362056277,0.6955069011241427
SYNRG,3035.14800108563,0.1209669717451032,0.10336653767857443,1.170272067361476,0.24189149899213724,0.4878935395121851
DDX52,2042.2677240201083,0.12239206689313062,0.15719856016113265,0.77858262039853,0.43622562012737387,0.6706441202819834
MIR378J,10.480846249363614,-0.4531300246469902,0.43037425866957374,-1.05287436578517,0.2923985760884651,0.5420693035246774
HNF1B,14.708908727510337,0.17542508942486418,0.630900483893503,0.27805508777272747,0.7809700714543335,0.896011108350255
MRPL45,741.1970844424886,0.04821218059718464,0.19881415090018886,0.24249873753397322,0.8083937349710266,0.9099367925578574
GPR179,135.27965617245601,0.1994026125722858,0.28175184078772736,0.7077242583927474,0.4791165098761212,0.7032446033361138
SOCS7,2200.4097954067015,0.10252994312901198,0.1621669008387293,0.6322495071357088,0.5272238519392648,0.7375948993758735
ARHGAP23,2174.753584877547,0.29811829751290925,0.23085195809685163,1.2913830143378584,0.19657089755398383,0.43364391732918184
SRCIN1,2612.824254537441,-0.33313936093276236,0.23793245783963818,-1.4001425612864125,0.16147063204740553,0.38783020710380567
C17orf96,102.54657099868193,0.9337959691450046,0.2704636908590413,3.4525742297574236,0.0005552646773253501,0.013956741531083273
MLLT6,4088.677799810846,0.12326754920788176,0.10389634389826646,1.1864474204076252,0.23544565418862562,0.48045217504349114
CISD3,131.6891744956867,0.2716339368175792,0.16083945257838966,1.6888514134005195,0.09124790823134586,0.2796852472357174
PCGF2,846.2431540964878,0.5100852378726257,0.11474030795753241,4.445562740352919,8.766209147444835e-06,0.001053415207301958
PSMB3,581.4414991869837,0.3726533993866685,0.1286191201564398,2.897340604829276,0.0037634092355351,0.04386092485362566
PIP4K2B,6324.01587280237,-0.1212083547207148,0.10017673105659275,-1.209945198274045,0.22629992212040217,0.46961542349709545
CWC25,1127.2478983433123,0.08585928251511776,0.13707963726604663,0.6263460002340138,0.5310880203630557,0.7404842843733092
RPL23,8310.352207619682,-0.026227444689354264,0.32928329462650496,-0.07965009193406904,0.9365155541369167,0.9705991096617582
SNORA21,39.714568851026755,-0.6396842504167312,0.5657299960392684,-1.1307235870383818,0.2581714504545475,0.5059537227575831
LASP1,4414.187332733984,0.017926662783414284,0.15485874529565566,0.11576138466825865,0.9078416552731415,0.9579901235287186
LINC00672,145.90530526410902,-0.22649893913570018,0.4170701303754431,-0.5430715906982063,0.5870805120073372,0.7775892836178513
LOC100131347,15.364039038416738,-0.05454891972748471,0.5167679005905416,-0.10555787165795011,0.9159331514833977,0.9616105210413118
PLXDC1,241.04259642641935,0.39009853501658637,0.4755689940492031,0.8202774779220071,0.41205794257518347,0.6531731423753983
CACNB1,1654.045198922033,-0.2920244024300314,0.20888651700174218,-1.39800503460736,0.16211155532994526,0.3886940464702504
RPL19,14946.575200378695,0.33985004235676697,0.29975748160102794,1.13374999196551,0.2568994331060338,0.5045587239654303
STAC2,286.1886429836425,0.21320692685128484,0.3156565691973309,0.6754395366883675,0.4993965536090711,0.7175358962595686
FBXL20,2071.4424358669976,0.11117830671434616,0.09474883429507365,1.1734002591325468,0.24063533336076293,0.4868317258737509
MED1,3534.35474513242,0.03953249644889064,0.13087286975700824,0.30206792685367606,0.7626002817151863,0.8861810108921684
CDK12,4284.5942381473715,0.023711684895569327,0.061985983048021956,0.38253301358791625,0.702066046156499,0.8508245154935087
NEUROD2,56.305769166227606,1.0308513708720415,0.4439759558129057,2.321863058968105,0.020240310483282002,0.11866342027880511
PPP1R1B,137.5295078236146,-0.9115863493576901,0.5615828394646956,-1.623244667209953,0.10453711280700081,0.3037328350035694
STARD3,1258.0645457701628,-0.06322022253805801,0.1342199955132579,-0.4710194058366905,0.6376268769757009,0.8109497231691352
TCAP,64.02578866429202,-0.3363575606648534,0.2943457312427331,-1.1427295352466829,0.25315090303467824,0.5004527737504351
PNMT,29.170772176872745,0.15164651444470803,0.5148473850567864,0.2945465371801039,0.7683403081491685,0.8893257518254241
PGAP3,245.03378645082304,-0.3122140797323126,0.19571594318595978,-1.5952409121604465,0.11065837318265735,0.31411879017758154
ERBB2,2481.07818498861,0.18390547964639387,0.2061025290710947,0.8923009362148876,0.3722316525941175,0.6166252061596362
MIEN1,445.95799976443624,0.2521945157592499,0.1953072423546056,1.2912706805892948,0.19660983360069817,0.4336803614950071
GRB7,18.397902218609,2.1513737008779006,0.7693748980841595,2.796261882516693,0.00516974908006547,0.05308296229708492
IKZF3,13.05050926247815,1.1845821943990422,0.6901022282542401,1.7165314730191412,0.08606481263946206,0.27043948840923704
GSDMB,505.78748148324013,0.3176604740882939,0.3048337753850724,1.0420776821302644,0.2973756648152035,0.5471431437798404
ORMDL3,965.9066074751844,0.1859822848712999,0.130828317332605,1.4215751502671772,0.15514962294928608,0.3802000956554576
PSMD3,2711.785968294752,0.2836926031875269,0.11711600532532374,2.422321376138883,0.015421705317980674,0.10073049722720193
MED24,3085.316931680609,0.1275034544320322,0.08950522016057488,1.4245365153371772,0.15429122252671187,0.37904157531112764
THRA,3554.73397896666,0.05615972429642323,0.2136968705652632,0.2628008737230057,0.7927040620681874,0.9022499993430534
NR1D1,253.02651608846034,1.5396454131683248,0.39109946954589214,3.9367105635709914,,
MSL1,5082.81648812012,0.21896045023845356,0.10360799768665072,2.113354713220805,0.03457041901881603,0.16065275077435703
CASC3,7616.825957480227,0.18141721667131427,0.08293877161956566,2.18736319731696,0.028716020590000103,0.1449080481707684
RAPGEFL1,526.058700834396,-0.5771944715012939,0.30048245467943047,-1.9208924265380936,0.05474527075950975,0.20796323451487045
WIPF2,2089.224373002445,0.0908623058132827,0.12855273678465484,0.7068095793673433,0.47968482075700214,0.7037050521068943
CDC6,450.09941681655505,0.6094906729267192,0.2867324302503,2.1256426152935366,0.03353302840888908,0.15800520289995845
RARA,2060.7951536486876,0.584021111153615,0.1765514085009703,3.3079379887836193,0.0009398561816957955,0.019126375861934223
RARA-AS1,111.55861527143348,-0.04427566307520345,0.13913514613521955,-0.31822055249917813,0.7503176438150505,0.8785037191291323
GJD3,125.0201452551544,0.028234407309975527,0.253645082369288,0.1113146253270086,0.9113668581479556,0.9598190317254286
TOP2A,6620.4256869210185,1.6621436576667818,0.45512458422225277,3.652063007115214,0.0002601420344760693,0.009007630529937954
IGFBP4,1265.1269933488095,0.20070142006373415,0.5603629138655457,0.3581632815049048,0.7202211240444241,0.8612203466973142
TNS4,7.4676370947369906,0.33516809928056857,0.8129878358388174,0.4122670530915777,0.6801436946102024,0.8372830274639594
CCR7,14.538281413485233,1.1762422178508933,0.49432191027416256,2.3795065389647037,0.017335835441275312,0.10826223637261248
SMARCE1,5904.4989557757835,0.3818116134897804,0.19545794171619887,1.9534208236172026,0.05076975074943924,0.19939958744405217
